PLAYER_NAME,MIN,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,DEF_LOOSE_BALLS_RECOVERED,DEF_BOXOUTS,CONTESTED_SHOTS_2PT_per_36,CONTESTED_SHOTS_3PT_per_36,DEFLECTIONS_per_36,CHARGES_DRAWN_per_36,DEF_LOOSE_BALLS_RECOVERED_per_36,DEF_BOXOUTS_per_36,CONTESTED_SHOTS_2PT_per_36_percentile_rk,CONTESTED_SHOTS_3PT_per_36_percentile_rk,DEFLECTIONS_per_36_percentile_rk,CHARGES_DRAWN_per_36_percentile_rk,DEF_LOOSE_BALLS_RECOVERED_per_36_percentile_rk,DEF_BOXOUTS_per_36_percentile_rk,mean
Nikola Jović,795.0,126,66,41,1,4,18,5.70566037735849,2.9886792452830186,1.8566037735849057,0.045283018867924525,0.1811320754716981,0.8150943396226414,0.7950138504155124,0.7700831024930748,0.21052631578947367,0.667590027700831,0.11911357340720222,0.7340720221606648,0.5493998153277931
Nikola Vučević,1818.0,335,168,90,1,6,103,6.633663366336633,3.3267326732673266,1.7821782178217822,0.019801980198019802,0.1188118811881188,2.0396039603960396,0.8310249307479224,0.8670360110803325,0.1745152354570637,0.48753462603878117,0.036011080332409975,0.9695290858725761,0.5609418282548476
Nique Clifford,1882.0,166,157,141,9,16,13,3.1753453772582363,3.0031880977683314,2.6971307120085015,0.17215727948990436,0.30605738575982994,0.24867162592986186,0.5069252077562327,0.775623268698061,0.6066481994459834,0.9279778393351801,0.5290858725761773,0.16066481994459833,0.5844875346260388
Noah Clowney,1780.0,260,154,108,4,15,34,5.258426966292134,3.1146067415730334,2.1842696629213485,0.08089887640449439,0.3033707865168539,0.6876404494382022,0.7839335180055401,0.8116343490304709,0.3518005540166205,0.8116343490304709,0.5096952908587258,0.6592797783933518,0.65466297322253
Noah Penda,707.0,93,45,58,0,13,12,4.735502121640735,2.2913719943422914,2.953323903818953,0.0,0.6619519094766619,0.611032531824611,0.7340720221606648,0.481994459833795,0.6869806094182825,0.21606648199445982,0.9916897506925207,0.6260387811634349,0.6228070175438596
Nolan Traore,1235.0,150,52,78,1,9,14,4.37246963562753,1.5157894736842106,2.2736842105263158,0.029149797570850202,0.2623481781376518,0.4080971659919029,0.6952908587257618,0.09141274238227147,0.40443213296398894,0.5595567867036011,0.38227146814404434,0.4155124653739612,0.4247460757156048
Norman Powell,1707.0,63,71,149,0,20,19,1.328646748681898,1.4973637961335675,3.142355008787346,0.0,0.421792618629174,0.4007029876977153,0.0443213296398892,0.0886426592797784,0.7368421052631579,0.21606648199445982,0.8310249307479224,0.4099722991689751,0.3878116343490305
OG Anunoby,2224.0,262,204,185,3,23,68,4.241007194244604,3.302158273381295,2.9946043165467624,0.048561151079136694,0.3723021582733813,1.1007194244604317,0.6897506925207756,0.8614958448753463,0.7091412742382271,0.6869806094182825,0.7091412742382271,0.8060941828254847,0.7437673130193905
Ochai Agbaji,950.0,123,69,69,0,5,12,4.661052631578948,2.614736842105263,2.614736842105263,0.0,0.18947368421052632,0.45473684210526316,0.7285318559556787,0.6260387811634349,0.5761772853185596,0.21606648199445982,0.13573407202216067,0.47368421052631576,0.45937211449676824
Olivier-Maxence Prosper,979.0,135,66,61,1,9,32,4.964249233912156,2.426966292134831,2.2431052093973443,0.03677221654749745,0.33094994892747703,1.1767109295199183,0.7590027700831025,0.554016620498615,0.3850415512465374,0.6121883656509696,0.6011080332409973,0.8199445983379502,0.6218836565096953
Onyeka Okongwu,2297.0,393,176,174,2,28,81,6.159338267305181,2.7583804962995213,2.7270352633870263,0.03134523291249456,0.4388332607749238,1.2694819329560296,0.8060941828254847,0.703601108033241,0.6149584487534626,0.5734072022160664,0.8476454293628809,0.8448753462603878,0.7317636195752538
Oso Ighodaro,1808.0,318,115,173,0,13,55,6.331858407079646,2.2898230088495577,3.4446902654867255,0.0,0.2588495575221239,1.0951327433628317,0.817174515235457,0.4792243767313019,0.8199445983379502,0.21606648199445982,0.3656509695290859,0.8033240997229917,0.5835641735918745
Ousmane Dieng,1092.0,139,102,58,0,7,9,4.582417582417582,3.3626373626373627,1.912087912087912,0.0,0.23076923076923075,0.2967032967032967,0.7146814404432132,0.8836565096952909,0.23268698060941828,0.21606648199445982,0.26454293628808867,0.24930747922437674,0.4268236380424746
P.J. Washington,1736.0,221,152,104,1,17,37,4.58294930875576,3.1520737327188937,2.1566820276497696,0.020737327188940093,0.35253456221198154,0.7672811059907835,0.7174515235457064,0.8227146814404432,0.34349030470914127,0.4930747922437673,0.6703601108033241,0.703601108033241,0.6251154201292706
Paolo Banchero,2502.0,271,179,89,0,11,38,3.8992805755395685,2.5755395683453237,1.2805755395683454,0.0,0.15827338129496402,0.5467625899280576,0.6426592797783933,0.6149584487534626,0.055401662049861494,0.21606648199445982,0.07202216066481995,0.5734072022160664,0.3624192059095106
Pascal Siakam,2057.0,236,124,139,0,14,54,4.130286825473991,2.1701507049100632,2.432668935342732,0.0,0.245017015070491,0.9450656295576082,0.6703601108033241,0.4182825484764543,0.5041551246537396,0.21606648199445982,0.31024930747922436,0.7728531855955678,0.481994459833795
Pat Connaughton,268.0,19,27,11,1,2,6,2.5522388059701493,3.626865671641791,1.4776119402985075,0.13432835820895522,0.26865671641791045,0.8059701492537313,0.3601108033240997,0.9390581717451524,0.08587257617728532,0.8947368421052632,0.40443213296398894,0.7257617728531855,0.5683287165281626
Pat Spencer,1188.0,67,62,74,0,10,9,2.0303030303030303,1.8787878787878787,2.2424242424242427,0.0,0.30303030303030304,0.2727272727272727,0.18005540166204986,0.2409972299168975,0.38227146814404434,0.21606648199445982,0.5069252077562327,0.21191135734072022,0.2897045244690674
Patrick Williams,1448.0,141,106,100,0,15,51,3.505524861878453,2.6353591160220993,2.4861878453038675,0.0,0.3729281767955801,1.2679558011049723,0.5678670360110804,0.6426592797783933,0.5318559556786704,0.21606648199445982,0.7146814404432132,0.8421052631578947,0.5858725761772853
Paul Reed,892.0,219,88,123,1,10,34,8.838565022421523,3.551569506726457,4.9641255605381165,0.04035874439461883,0.40358744394618834,1.3721973094170403,0.9445983379501385,0.9196675900277008,0.9806094182825484,0.6343490304709142,0.7936288088642659,0.8725761772853186,0.8575715604801477
Payton Pritchard,2465.0,41,92,108,2,18,31,0.5987829614604463,1.3436105476673428,1.5772819472616633,0.02920892494929006,0.26288032454361054,0.45273833671399594,0.002770083102493075,0.04709141274238227,0.11634349030470914,0.5623268698060941,0.3850415512465374,0.4709141274238227,0.26408125577100644
Pelle Larsson,1849.0,195,136,124,12,8,31,3.7966468361276364,2.647917793401839,2.4142779881016767,0.23363980530016226,0.15575987020010817,0.6035694970254192,0.6260387811634349,0.6509695290858726,0.4930747922437673,0.9667590027700831,0.06371191135734072,0.6232686980609419,0.5706371191135734
Pete Nance,719.0,92,44,31,0,2,9,4.606397774687066,2.2030598052851182,1.5521557719054242,0.0,0.10013908205841446,0.4506258692628651,0.7202216066481995,0.4515235457063712,0.10526315789473684,0.21606648199445982,0.0332409972299169,0.46537396121883656,0.3319482917820868
Peyton Watson,1598.0,206,124,85,3,18,8,4.640801001251565,2.793491864831039,1.9148936170212767,0.06758448060075094,0.4055068836045056,0.18022528160200252,0.7229916897506925,0.7119113573407202,0.23545706371191136,0.7645429362880887,0.8033240997229917,0.055401662049861494,0.548938134810711
Precious Achiuwa,1745.0,253,152,127,3,10,24,5.219484240687679,3.135816618911175,2.620057306590258,0.061891117478510026,0.20630372492836677,0.4951289398280802,0.775623268698061,0.817174515235457,0.5789473684210527,0.7451523545706371,0.18005540166204986,0.5152354570637119,0.6020313942751616
Quentin Grimes,2168.0,133,135,148,1,19,12,2.208487084870849,2.2416974169741697,2.4575645756457565,0.016605166051660517,0.31549815498154976,0.1992619926199262,0.23545706371191136,0.46814404432132967,0.518005540166205,0.45706371191135736,0.5512465373961218,0.09141274238227147,0.38688827331486614
Quenton Jackson,880.0,42,62,73,0,14,6,1.7181818181818183,2.536363636363636,2.9863636363636368,0.0,0.5727272727272726,0.24545454545454545,0.12188365650969529,0.5983379501385041,0.7063711911357341,0.21606648199445982,0.961218836565097,0.14958448753462603,0.45891043397968606
Quinten Post,1155.0,314,98,39,0,16,42,9.787012987012988,3.0545454545454547,1.2155844155844155,0.0,0.4987012987012987,1.309090909090909,0.9667590027700831,0.7977839335180056,0.038781163434903045,0.21606648199445982,0.9113573407202216,0.8559556786703602,0.6311172668513388
RJ Barrett,1726.0,152,118,106,3,13,18,3.1703360370799536,2.461181923522596,2.2108922363847046,0.06257242178447277,0.2711471610660487,0.37543453070683663,0.5041551246537396,0.5623268698060941,0.37119113573407203,0.7506925207756233,0.4155124653739612,0.3684210526315789,0.4953831948291782
Rasheer Fleming,646.0,60,40,61,0,3,8,3.343653250773994,2.2291021671826625,3.39938080495356,0.0,0.16718266253869968,0.44582043343653255,0.5401662049861495,0.4626038781163435,0.8088642659279779,0.21606648199445982,0.09141274238227147,0.4626038781163435,0.430286241920591
Rayan Rupert,1025.0,77,69,107,2,8,7,2.7043902439024388,2.423414634146342,3.7580487804878047,0.0702439024390244,0.2809756097560976,0.24585365853658536,0.4182825484764543,0.5512465373961218,0.8753462603878116,0.7673130193905817,0.4598337950138504,0.1523545706371191,0.5373961218836566
Reed Sheppard,2147.0,153,156,287,0,22,14,2.5654401490451795,2.615742897065673,4.812296227293898,0.0,0.36888681881695384,0.23474615742897068,0.37119113573407203,0.628808864265928,0.9722991689750693,0.21606648199445982,0.6952908587257618,0.1329639889196676,0.502770083102493
Rob Dillingham,942.0,62,60,83,0,9,3,2.3694267515923566,2.2929936305732483,3.1719745222929934,0.0,0.34394904458598724,0.11464968152866242,0.296398891966759,0.48476454293628807,0.7506925207756233,0.21606648199445982,0.6481994459833795,0.0221606648199446,0.40304709141274236
Robert Williams III,1008.0,217,94,69,0,6,31,7.75,3.357142857142857,2.4642857142857144,0.0,0.21428571428571427,1.107142857142857,0.9085872576177285,0.8808864265927978,0.5235457063711911,0.21606648199445982,0.21191135734072022,0.8088642659279779,0.5916435826408125
Ronald Holland II,1504.0,78,79,167,2,21,7,1.8670212765957446,1.8909574468085109,3.997340425531915,0.047872340425531915,0.5026595744680851,0.1675531914893617,0.1523545706371191,0.2520775623268698,0.889196675900277,0.6842105263157895,0.925207756232687,0.04155124653739612,0.49076638965835634
Royce O'Neale,2213.0,87,96,172,0,20,35,1.4152733845458654,1.56168097605061,2.798011748757343,0.0,0.32535020334387704,0.5693628558517849,0.0664819944598338,0.0997229916897507,0.6398891966759003,0.21606648199445982,0.5789473684210527,0.5955678670360111,0.36611265004616805
Rudy Gobert,2380.0,622,188,138,1,5,99,9.408403361344538,2.8436974789915963,2.0873949579831934,0.015126050420168069,0.07563025210084033,1.4974789915966387,0.9584487534626038,0.7229916897506925,0.31024930747922436,0.44321329639889195,0.0221606648199446,0.9030470914127424,0.5600184672206833
Rui Hachimura,1901.0,154,84,84,1,10,38,2.9163598106259867,1.5907417148869016,1.5907417148869016,0.01893740136770121,0.1893740136770121,0.7196212519726459,0.44598337950138506,0.11357340720221606,0.11911357340720222,0.47645429362880887,0.1329639889196676,0.6786703601108033,0.32779316712834716
Russell Westbrook,1749.0,49,61,137,0,21,7,1.0085763293310464,1.25557461406518,2.8198970840480277,0.0,0.4322469982847341,0.14408233276157806,0.01662049861495845,0.027700831024930747,0.6481994459833795,0.21606648199445982,0.8421052631578947,0.0332409972299169,0.29732225300092335
Ryan Dunn,1346.0,131,121,125,0,10,8,3.5037147102526003,3.236255572065379,3.3432392273402676,0.0,0.2674591381872214,0.2139673105497771,0.5650969529085873,0.8448753462603878,0.7977839335180056,0.21606648199445982,0.3988919667590028,0.0997229916897507,0.48707294552169905
Ryan Kalkbrenner,1479.0,505,142,71,2,14,124,12.2920892494929,3.4563894523326573,1.7281947261663286,0.0486815415821501,0.3407707910750507,3.0182555780933065,0.9944598337950139,0.9002770083102493,0.15512465373961218,0.6897506925207756,0.6398891966759003,1.0,0.7299168975069251
Ryan Nembhard,1135.0,53,50,35,2,14,8,1.681057268722467,1.5859030837004406,1.1101321585903083,0.06343612334801763,0.4440528634361234,0.2537444933920705,0.10803324099722991,0.11080332409972299,0.013850415512465374,0.7562326869806094,0.8614958448753463,0.16620498614958448,0.3361034164358265
Ryan Rollins,2375.0,153,136,298,4,26,18,2.319157894736842,2.0614736842105263,4.517052631578948,0.060631578947368425,0.39410526315789474,0.2728421052631579,0.28254847645429365,0.3545706371191136,0.9473684210526315,0.739612188365651,0.775623268698061,0.21606648199445982,0.5526315789473685
Saddiq Bey,2218.0,97,85,95,1,20,32,1.5743913435527501,1.3796212804328225,1.5419296663660955,0.016230838593327322,0.3246167718665464,0.5193868349864743,0.08587257617728532,0.055401662049861494,0.0997229916897507,0.45429362880886426,0.5761772853185596,0.5401662049861495,0.30193905817174516
Sam Hauser,1927.0,183,119,93,0,11,47,3.4187856772184744,2.2231447846393357,1.7374156720290608,0.0,0.20550077841203943,0.8780487804878049,0.5512465373961218,0.45706371191135736,0.15789473684210525,0.21606648199445982,0.1772853185595568,0.7562326869806094,0.3859649122807018
Sam Merrill,1377.0,98,54,80,3,8,13,2.5620915032679736,1.4117647058823528,2.0915032679738563,0.07843137254901962,0.20915032679738563,0.33986928104575165,0.3656509695290859,0.0664819944598338,0.31301939058171746,0.8033240997229917,0.18559556786703602,0.3047091412742382,0.33979686057248387
Sandro Mamukelashvili,1751.0,318,139,138,0,18,62,6.5379782981153625,2.857795545402627,2.8372358652198746,0.0,0.37007424328954885,1.274700171330668,0.8227146814404432,0.7285318559556787,0.6648199445983379,0.21606648199445982,0.7008310249307479,0.8476454293628809,0.6634349030470915
Santi Aldama,1198.0,183,103,62,2,8,28,5.499165275459099,3.0951585976627713,1.8631051752921537,0.06010016694490818,0.24040066777963273,0.8414023372287145,0.7894736842105263,0.8060941828254847,0.21329639889196675,0.7326869806094183,0.29778393351800553,0.7423822714681441,0.5969529085872576
Scottie Barnes,2681.0,326,147,255,1,25,71,4.377471092875792,1.9738903394255876,3.4240954867586724,0.013427825438269304,0.3356956359567326,0.9533756061171205,0.6980609418282548,0.31301939058171746,0.814404432132964,0.4376731301939058,0.6260387811634349,0.778393351800554,0.6112650046168052
Shaedon Sharpe,1471.0,52,73,96,1,13,21,1.2726036709721278,1.786539768864718,2.3494221617946978,0.024473147518694765,0.31815091774303195,0.5139360978925901,0.038781163434903045,0.1994459833795014,0.45706371191135736,0.5207756232686981,0.556786703601108,0.5346260387811634,0.3845798707294552
Shai Gilgeous-Alexander,2259.0,156,137,198,1,28,16,2.48605577689243,2.183266932270916,3.155378486055777,0.01593625498007968,0.4462151394422311,0.2549800796812749,0.33518005540166207,0.4293628808864266,0.739612188365651,0.4515235457063712,0.8670360110803325,0.16897506925207756,0.4986149584487534
Sharife Cooper,659.0,33,16,33,5,3,2,1.802731411229135,0.874051593323217,1.802731411229135,0.27314112291350534,0.1638846737481032,0.10925644916540213,0.1329639889196676,0.00554016620498615,0.18559556786703602,0.9750692520775623,0.0886426592797784,0.01662049861495845,0.23407202216066483
Sidy Cissoko,1395.0,102,64,112,8,11,12,2.632258064516129,1.6516129032258065,2.890322580645161,0.2064516129032258,0.28387096774193554,0.3096774193548387,0.39058171745152354,0.14127423822714683,0.6731301939058172,0.9556786703601108,0.46537396121883656,0.2659279778393352,0.481994459833795
Simone Fontecchio,1159.0,84,69,71,0,11,18,2.609145815358067,2.1432269197584124,2.2053494391717,0.0,0.3416738567730802,0.5591026747195859,0.3850415512465374,0.40166204986149584,0.3656509695290859,0.21606648199445982,0.6426592797783933,0.5872576177285319,0.43305632502308405
Sion James,1843.0,173,107,105,1,11,29,3.37927292457949,2.0900705371676613,2.051003798155182,0.019533369506239826,0.21486706456863808,0.566467715680955,0.5457063711911357,0.3739612188365651,0.29916897506925205,0.481994459833795,0.21606648199445982,0.592797783933518,0.4182825484764543
Spencer Jones,1416.0,187,94,125,4,12,31,4.7542372881355925,2.389830508474576,3.1779661016949152,0.1016949152542373,0.3050847457627119,0.788135593220339,0.7368421052631579,0.5318559556786704,0.7534626038781164,0.8421052631578947,0.5263157894736842,0.7202216066481995,0.6851338873499538
Stephen Curry,1329.0,59,60,104,3,18,10,1.5981941309255079,1.6252821670428894,2.8171557562076748,0.08126410835214447,0.4875846501128668,0.2708803611738149,0.09418282548476455,0.13019390581717452,0.6454293628808865,0.814404432132964,0.8975069252077562,0.2077562326869806,0.46491228070175444
Stephon Castle,2038.0,172,117,156,1,14,17,3.0382728164867516,2.0667320902845927,2.7556427870461238,0.017664376840039252,0.24730127576054955,0.3002944062806673,0.46814404432132967,0.3628808864265928,0.6232686980609419,0.46537396121883656,0.3185595567867036,0.2548476454293629,0.41551246537396125
Svi Mykhailiuk,1146.0,66,64,80,1,14,15,2.0732984293193715,2.0104712041884816,2.513089005235602,0.031413612565445025,0.43979057591623033,0.4712041884816754,0.19113573407202217,0.3379501385041551,0.5429362880886427,0.5761772853185596,0.850415512465374,0.481994459833795,0.4967682363804247
T.J. McConnell,934.0,36,42,115,4,23,7,1.3875802997858673,1.6188436830835118,4.43254817987152,0.15417558886509636,0.886509635974304,0.2698072805139186,0.05817174515235457,0.12465373961218837,0.9390581717451524,0.9141274238227147,1.0,0.20498614958448755,0.5401662049861495
Tari Eason,1549.0,178,100,141,0,21,14,4.136862491930278,2.3240800516462237,3.276952872821175,0.0,0.4880568108457069,0.3253712072304713,0.6759002770083102,0.49584487534626037,0.7894736842105263,0.21606648199445982,0.9002770083102493,0.2880886426592798,0.5609418282548476
Taylor Hendricks,1118.0,130,90,97,1,6,12,4.186046511627907,2.8980322003577816,3.1234347048300535,0.03220035778175313,0.19320214669051877,0.38640429338103754,0.685595567867036,0.7368421052631579,0.7340720221606648,0.592797783933518,0.14958448753462603,0.3850415512465374,0.5473222530009233
Terance Mann,1529.0,98,74,124,3,8,15,2.307390451275343,1.7423152387181164,2.919555264879006,0.07063440156965337,0.18835840418574232,0.3531720078482668,0.2659279778393352,0.17174515235457063,0.6786703601108033,0.7728531855955678,0.13019390581717452,0.3296398891966759,0.39150507848568794
Terrence Shannon Jr.,513.0,39,28,29,2,2,9,2.7368421052631575,1.9649122807017543,2.0350877192982457,0.14035087719298245,0.14035087719298245,0.631578947368421,0.4265927977839335,0.3074792243767313,0.2853185595567867,0.9030470914127424,0.05263157894736842,0.6371191135734072,0.43536472760849493
Thomas Bryant,721.0,159,31,36,1,4,32,7.938973647711512,1.5478502080443828,1.79750346740638,0.049930651872399444,0.19972260748959778,1.5977808599167822,0.9113573407202216,0.09695290858725762,0.18005540166204986,0.6952908587257618,0.17174515235457063,0.9168975069252078,0.4953831948291782
Tim Hardaway Jr.,2117.0,123,111,67,7,10,19,2.091639111950874,1.8875767595654227,1.1393481341521021,0.11903637222484648,0.17005196032120926,0.3230987246102976,0.20498614958448755,0.24930747922437674,0.019390581717451522,0.8725761772853186,0.10249307479224377,0.28254847645429365,0.2885503231763619
Tobias Harris,1740.0,129,115,88,0,16,54,2.668965517241379,2.3793103448275863,1.8206896551724139,0.0,0.3310344827586207,1.1172413793103448,0.407202216066482,0.5207756232686981,0.19113573407202217,0.21606648199445982,0.6038781163434903,0.8116343490304709,0.4584487534626039
Tony Bradley,443.0,81,31,14,0,3,26,6.582392776523702,2.5191873589164784,1.1376975169300225,0.0,0.2437923250564334,2.1128668171557563,0.8254847645429363,0.5844875346260388,0.01662049861495845,0.21606648199445982,0.3074792243767313,0.9833795013850416,0.48891966759002775
Toumani Camara,2731.0,250,173,213,18,18,36,3.2954961552544852,2.280483339436104,2.8077627242768215,0.23727572317832296,0.23727572317832296,0.4745514463566459,0.5263157894736842,0.47645429362880887,0.6426592797783933,0.9695290858725761,0.2770083102493075,0.48476454293628807,0.5627885503231763
Trayce Jackson-Davis,485.0,135,39,29,0,4,24,10.02061855670103,2.8948453608247426,2.1525773195876288,0.0,0.29690721649484536,1.781443298969072,0.9722991689750693,0.7340720221606648,0.3379501385041551,0.21606648199445982,0.49445983379501385,0.9445983379501385,0.6165743305632503
Tre Johnson,1401.0,80,69,81,0,6,10,2.0556745182012848,1.773019271948608,2.081370449678801,0.0,0.15417558886509636,0.2569593147751606,0.18559556786703602,0.1883656509695291,0.3074792243767313,0.21606648199445982,0.060941828254847646,0.17174515235457063,0.18836565096952906
Tre Jones,1752.0,101,62,145,8,11,19,2.0753424657534247,1.273972602739726,2.9794520547945207,0.1643835616438356,0.22602739726027396,0.3904109589041096,0.19390581717451524,0.030470914127423823,0.703601108033241,0.9224376731301939,0.24930747922437674,0.3878116343490305,0.41458910433979684
Tre Mann,635.0,43,36,50,0,8,6,2.437795275590551,2.0409448818897635,2.8346456692913384,0.0,0.45354330708661417,0.3401574803149606,0.32409972299168976,0.3490304709141274,0.6620498614958449,0.21606648199445982,0.8725761772853186,0.3074792243767313,0.45521698984302866
Trendon Watford,853.0,98,87,43,0,6,8,4.135990621336459,3.671746776084408,1.8147713950762017,0.0,0.25322391559202817,0.3376318874560375,0.6731301939058172,0.9445983379501385,0.1883656509695291,0.21606648199445982,0.3407202216066482,0.29916897506925205,0.4436749769159742
Trey Murphy III,2341.0,172,143,184,0,25,17,2.6450234942332336,2.1990602306706535,2.829560017086715,0.0,0.3844510892780863,0.26142674070909866,0.39335180055401664,0.4487534626038781,0.6565096952908587,0.21606648199445982,0.7534626038781164,0.18005540166204986,0.4413665743305632
Tristan Vukcevic,665.0,143,60,55,1,4,24,7.741353383458647,3.2481203007518795,2.977443609022556,0.05413533834586466,0.21654135338345865,1.299248120300752,0.9058171745152355,0.8476454293628809,0.7008310249307479,0.703601108033241,0.22437673130193905,0.853185595567867,0.7059095106186519
Tristan da Silva,1899.0,190,109,127,0,12,46,3.6018957345971563,2.066350710900474,2.4075829383886256,0.0,0.22748815165876776,0.8720379146919431,0.5761772853185596,0.3601108033240997,0.48753462603878117,0.21606648199445982,0.2520775623268698,0.7506925207756233,0.4404432132963989
Tyler Kolek,684.0,42,30,38,2,10,8,2.2105263157894735,1.5789473684210527,2.0,0.10526315789473684,0.5263157894736842,0.42105263157894735,0.23822714681440443,0.10526315789473684,0.2770083102493075,0.8559556786703602,0.9362880886426593,0.4293628808864266,0.4736842105263159
Tyrese Martin,732.0,51,46,53,0,12,8,2.5081967213114753,2.262295081967213,2.6065573770491803,0.0,0.5901639344262295,0.39344262295081966,0.3462603878116344,0.47368421052631576,0.5706371191135734,0.21606648199445982,0.9667590027700831,0.39335180055401664,0.4944598337950139
Tyrese Maxey,2661.0,116,156,248,3,34,14,1.5693348365276212,2.1104847801578352,3.355129650507328,0.040586245772266064,0.4599774520856821,0.18940248027057496,0.08310249307479224,0.3850415512465374,0.8033240997229917,0.6371191135734072,0.8864265927977839,0.0664819944598338,0.47691597414589104
Tyrese Proctor,503.0,16,27,59,1,7,6,1.1451292246520874,1.9324055666003976,4.222664015904573,0.07157057654075547,0.5009940357852883,0.4294234592445328,0.030470914127423823,0.2853185595567867,0.9196675900277008,0.7839335180055401,0.9196675900277008,0.4376731301939058,0.5627885503231763
Tyus Jones,832.0,14,33,54,0,5,6,0.6057692307692307,1.4278846153846154,2.3365384615384617,0.0,0.21634615384615385,0.25961538461538464,0.00554016620498615,0.07202216066481995,0.44598337950138506,0.21606648199445982,0.22160664819944598,0.1745152354570637,0.18928901200369344
VJ Edgecombe,2623.0,197,137,244,0,40,21,2.7037743042317954,1.8802897445672893,3.3488372093023253,0.0,0.5489897064430043,0.2882195958825772,0.4155124653739612,0.24376731301939059,0.8005540166204986,0.21606648199445982,0.9529085872576177,0.23545706371191136,0.47737765466297327
Victor Wembanyama,1866.0,431,166,169,3,12,42,8.315112540192926,3.202572347266881,3.2604501607717045,0.05787781350482315,0.2315112540192926,0.8102893890675241,0.9279778393351801,0.8393351800554016,0.778393351800554,0.7229916897506925,0.26869806094182824,0.7285318559556787,0.7109879963065558
Vít Krejčí,1386.0,154,116,92,0,16,19,4.0,3.012987012987013,2.38961038961039,0.0,0.4155844155844156,0.4935064935064935,0.6565096952908587,0.778393351800554,0.47368421052631576,0.21606648199445982,0.817174515235457,0.5041551246537396,0.5743305632502308
Walter Clayton Jr.,1394.0,132,163,88,4,10,13,3.4088952654232427,4.209469153515064,2.272596843615495,0.10329985652797705,0.2582496413199426,0.33572453371592537,0.5484764542936288,0.9833795013850416,0.40166204986149584,0.8476454293628809,0.3628808864265928,0.29362880886426596,0.5729455216989843
Wendell Carter Jr.,2288.0,445,152,125,2,21,146,7.0017482517482525,2.3916083916083917,1.9667832167832169,0.03146853146853147,0.3304195804195804,2.2972027972027975,0.853185595567867,0.5346260387811634,0.26038781163434904,0.5817174515235457,0.592797783933518,0.9889196675900277,0.6352723915050785
Will Richard,1344.0,76,70,157,5,10,13,2.0357142857142856,1.875,4.205357142857143,0.13392857142857142,0.26785714285714285,0.3482142857142857,0.18282548476454294,0.23822714681440443,0.9141274238227147,0.8919667590027701,0.40166204986149584,0.32132963988919666,0.4916897506925208
Will Riley,1609.0,157,80,86,1,10,16,3.512740832815413,1.7899316345556247,1.9241765071472965,0.022374145431945307,0.22374145431945308,0.3579863269111249,0.5706371191135734,0.20498614958448755,0.2409972299168975,0.5096952908587258,0.2409972299168975,0.3379501385041551,0.3508771929824561
Yang Hansen,287.0,79,37,17,0,0,22,9.909407665505228,4.641114982578397,2.132404181184669,0.0,0.0,2.759581881533101,0.9695290858725761,0.997229916897507,0.3268698060941828,0.21606648199445982,0.006925207756232687,0.9944598337950139,0.5851800554016621
Yanic Konan Niederhäuser,399.0,114,23,21,2,0,18,10.285714285714285,2.075187969924812,1.894736842105263,0.18045112781954886,0.0,1.6240601503759398,0.9778393351800554,0.3684210526315789,0.22437673130193905,0.9335180055401662,0.006925207756232687,0.9224376731301939,0.572253000923361
Yves Missi,1297.0,288,162,51,0,12,43,7.993831919814957,4.496530454895914,1.415574402467232,0.0,0.3330763299922899,1.1935235158057056,0.9168975069252078,0.9889196675900277,0.07202216066481995,0.21606648199445982,0.6094182825484764,0.8227146814404432,0.6043397968605725
Zaccharie Risacher,1503.0,190,104,139,0,16,13,4.550898203592815,2.4910179640718564,3.3293413173652695,0.0,0.38323353293413176,0.31137724550898205,0.703601108033241,0.5761772853185596,0.7950138504155124,0.21606648199445982,0.7479224376731302,0.26869806094182824,0.551246537396122
Zeke Nnaji,618.0,114,64,44,1,6,13,6.640776699029126,3.7281553398058254,2.563106796116505,0.05825242718446602,0.3495145631067961,0.7572815533980582,0.8337950138504155,0.9501385041551247,0.5484764542936288,0.7257617728531855,0.6648199445983379,0.6952908587257618,0.7363804247460757
Ziaire Williams,1266.0,91,111,173,1,17,10,2.5876777251184833,3.156398104265403,4.919431279620853,0.02843601895734597,0.4834123222748815,0.2843601895734597,0.3767313019390582,0.8282548476454293,0.9778393351800554,0.5526315789473685,0.8947368421052632,0.2299168975069252,0.6433518005540166
Zion Williamson,1841.0,117,138,123,1,10,40,2.287887017925041,2.6985334057577406,2.4052145573058117,0.01955458989679522,0.1955458989679522,0.7821835958718087,0.2631578947368421,0.6759002770083102,0.48476454293628807,0.48476454293628807,0.15789473684210525,0.7174515235457064,0.46398891966759
