seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
30967,2023,4282,Noah Vonleh,NA,C,27,8,NBA,BOS,23,171,5.9,0.502,0.167,0.083,11.7,18.8,15.3,5.1,0.6,4,30.7,9.2,0,0.3,0.2,0.06,-7,0.7,-6.3,-0.2
30968,2023,4353,Norman Powell,NA,SG,29,8,NBA,LAC,60,1567,17.1,0.612,0.404,0.39,1.7,10.7,6.3,11,1.6,1,10.8,26,2.1,1.4,3.5,0.107,1,-0.7,0.3,0.9
30969,2023,4555,OG Anunoby,NA,SF,25,6,NBA,TOR,67,2386,14.6,0.586,0.415,0.189,4.2,12.1,7.9,8,2.7,2,12.1,19.5,1.8,2.9,4.7,0.094,-0.3,0.7,0.4,1.5
30970,2023,4871,Obi Toppin,NA,PF,24,3,NBA,NYK,67,1050,13.6,0.565,0.589,0.112,3,16.6,9.8,9.2,1.1,1.1,8,19.5,1.1,1,2.1,0.095,0.3,-0.8,-0.5,0.4
30971,2023,5086,Ochai Agbaji,NA,SG,22,1,NBA,UTA,59,1209,9.5,0.561,0.591,0.179,3.9,6.9,5.4,7.5,0.6,1,9,15.8,0.9,0.4,1.3,0.053,-1.7,-1.4,-3,-0.3
30972,2023,4996,Olivier Sarr,NA,C,23,2,NBA,OKC,9,114,11.5,0.544,0.267,0.233,11.1,18.2,14.6,4.6,0.4,4.1,10.8,13.6,0.1,0.1,0.2,0.094,-4.2,-0.7,-4.9,-0.1
30973,2023,4997,Omer Yurtseven,NA,C,24,2,NBA,MIA,9,83,16.7,0.675,0.259,0.222,10.9,21.9,16.2,3.9,1.2,2.5,11.9,18,0.2,0.1,0.3,0.159,-2.5,-1.5,-3.9,0
30974,2023,4872,Onyeka Okongwu,NA,C,22,3,NBA,ATL,80,1849,19.4,0.678,0.026,0.394,12.7,21.5,17,5.8,1.4,4.9,12.2,15.1,4.7,2.4,7.1,0.185,0,0.8,0.8,1.3
30975,2023,5087,Orlando Robinson,NA,C,22,1,NBA,MIA,31,425,13.4,0.565,0.067,0.348,12.8,22.3,17.4,8.4,1.4,2.9,13.5,12.4,0.5,0.6,1.1,0.129,-2.7,0.7,-2.1,0
30976,2023,4777,Oshae Brissett,NA,SF,24,4,NBA,IND,65,1083,10.6,0.52,0.486,0.455,6.4,16,11.2,5.4,1.4,1,8.2,16.1,0.4,0.7,1.1,0.05,-2,-1.2,-3.2,-0.3
30977,2023,4189,Otto Porter Jr.,NA,SF,29,10,NBA,TOR,8,146,14,0.656,0.567,0.267,4.3,10.9,7.4,7.2,3.7,0,10.7,11,0.2,0.2,0.4,0.142,-1.3,2,0.7,0.1
30978,2023,5088,Ousmane Dieng,NA,SF,19,1,NBA,OKC,39,569,9.3,0.505,0.541,0.127,3.5,16.5,9.9,10.7,1.2,1.1,12,15.9,-0.1,0.6,0.4,0.038,-3.1,-0.5,-3.6,-0.2
30979,2023,3698,P.J. Tucker,NA,PF,37,12,NBA,PHI,75,1920,5.7,0.566,0.622,0.102,5.9,12.1,9.1,3.9,1,0.7,15.8,6.5,0.9,1.7,2.5,0.064,-3.2,0.1,-3,-0.5
30980,2023,4778,P.J. Washington,NA,PF,24,4,NBA,CHO,73,2380,12.9,0.542,0.438,0.178,3.2,13,8,11,1.3,2.9,9.4,20.6,0.4,2.2,2.6,0.052,-1,-0.3,-1.3,0.4
30981,2023,4557,PJ Dozier,NA,SG,26,6,NBA,SAC,16,79,5.2,0.333,0.485,0,1.5,18.7,10.1,16.3,3.6,1.1,13.2,20.6,-0.3,0.1,-0.2,-0.097,-8.9,0.9,-8.1,-0.1
30982,2023,5089,Paolo Banchero,NA,PF,20,1,NBA,ORL,72,2430,14.9,0.529,0.254,0.476,3.9,19.3,11.6,17.2,1.2,1.5,12.8,27.5,-0.3,2.6,2.4,0.047,-0.7,-0.7,-1.5,0.3
30983,2023,4436,Pascal Siakam,NA,C,28,7,NBA,TOR,71,2652,20.3,0.565,0.219,0.361,5.2,19.6,11.9,24.9,1.2,1.3,10,27.2,5.2,2.6,7.8,0.141,3.3,-0.1,3.1,3.5
30984,2023,4354,Pat Connaughton,NA,SG,30,8,NBA,MIL,61,1443,10,0.531,0.765,0.097,3.8,16.2,10.2,6.9,1.2,0.6,7,13.8,0.7,1.8,2.5,0.085,-1.3,0.3,-1.1,0.3
30985,2023,5090,Patrick Baldwin Jr.,NA,SF,20,1,NBA,GSW,31,226,11.3,0.546,0.771,0.055,0.5,18.6,9.7,6.9,1.3,1.6,9,22.8,-0.1,0.3,0.1,0.029,-0.7,-1.4,-2.1,0
30986,2023,4124,Patrick Beverley,NA,PG,34,11,NBA,TOT,67,1816,8.9,0.534,0.664,0.181,2.7,12,7.5,13.3,1.7,2,13.4,10.6,0.8,2.1,3,0.079,-2.9,1.7,-1.2,0.3
30987,2023,4124,Patrick Beverley,NA,PG,34,11,NBA,LAL,45,1211,8.3,0.548,0.656,0.207,2.2,9.9,6.2,12.1,1.6,1.7,13.8,10.6,0.5,1.3,1.8,0.071,-3.2,1.4,-1.8,0.1
30988,2023,4124,Patrick Beverley,NA,PG,34,11,NBA,CHI,22,605,10.1,0.506,0.681,0.126,3.8,16,10,15.7,1.9,2.6,12.5,10.5,0.3,0.9,1.2,0.096,-2.4,2.2,-0.2,0.3
30989,2023,4873,Patrick Williams,NA,PF,21,3,NBA,CHI,82,2323,11.2,0.576,0.409,0.155,3.9,12,8,5.8,1.5,2.9,12.3,15.7,0.5,3,3.5,0.072,-1.7,0.4,-1.3,0.4
30990,2023,3898,Patty Mills,NA,PG,34,14,NBA,BRK,40,567,10.6,0.554,0.641,0.144,1.6,7,4.4,13.9,1.3,0.5,11.9,19.7,0,0.4,0.4,0.035,-1.4,-1.7,-3.1,-0.2
30991,2023,3968,Paul George,NA,SG,32,13,NBA,LAC,56,1939,19.6,0.588,0.424,0.293,2.6,17,9.9,24.2,2.1,0.9,13.4,29.5,2.3,2.3,4.6,0.114,2.4,0.3,2.8,2.3
30992,2023,4874,Paul Reed,NA,C,23,3,NBA,PHI,69,755,19.2,0.62,0.029,0.244,17.8,23.1,20.5,5.3,3,6.3,16.3,16.4,1.2,1.6,2.8,0.18,-1.6,1.5,-0.1,0.4
30993,2023,4875,Payton Pritchard,NA,PG,25,3,NBA,BOS,48,643,10.3,0.536,0.629,0.065,4.3,10.5,7.5,14,1.1,0.1,13.7,19.8,-0.1,0.7,0.6,0.045,-2.1,-1.2,-3.4,-0.2
30994,2023,5091,Peyton Watson,NA,SG,20,1,NBA,DEN,23,186,12.8,0.553,0.237,0.339,5.1,17.4,11.4,7.9,0.5,5.2,10.6,17.7,0.1,0.2,0.3,0.073,-2.7,-0.1,-2.8,0
30995,2023,4876,Precious Achiuwa,NA,C,23,3,NBA,TOR,55,1140,15.2,0.554,0.267,0.307,9.3,24.4,16.3,6.3,1.3,2.6,11.4,19.4,0.8,1.4,2.2,0.093,-1.4,-0.8,-2.3,-0.1
30996,2023,5000,Quentin Grimes,NA,SG,22,2,NBA,NYK,71,2121,11.7,0.619,0.676,0.163,2.5,9.4,5.9,9.7,1.1,1.2,9.7,14.4,3.2,1.6,4.8,0.108,-0.3,0.1,-0.1,1
30997,2023,5092,Quenton Jackson,NA,PG,24,1,NBA,WAS,9,135,12.2,0.542,0.286,0.524,1.7,4.8,3.3,15.1,1.4,0.6,7.2,17.9,0.1,0.1,0.2,0.078,-3.7,-1.5,-5.2,-0.1
30998,2023,4877,R.J. Hampton,NA,PG,21,3,NBA,TOT,47,750,10.8,0.558,0.489,0.321,2.6,10.5,6.5,10.4,1.7,1.1,13.4,17.8,0.1,0.5,0.7,0.042,-2.4,-0.6,-2.9,-0.2
30999,2023,4877,R.J. Hampton,NA,PG,21,3,NBA,ORL,26,361,12.5,0.572,0.465,0.325,2.8,9.4,6.1,13.4,2.1,1.1,13.9,18,0.2,0.4,0.6,0.077,-1.6,0.3,-1.3,0.1
31000,2023,4877,R.J. Hampton,NA,PG,21,3,NBA,DET,21,389,9.3,0.546,0.512,0.317,2.5,11.5,6.8,7.5,1.4,1.1,13,17.6,-0.1,0.2,0.1,0.01,-3.1,-1.4,-4.4,-0.2
31001,2023,4781,RJ Barrett,NA,SG,22,4,NBA,NYK,73,2475,12.9,0.531,0.332,0.333,2.7,13.7,8.2,12.4,0.6,0.6,10.8,26.2,0.5,1.8,2.2,0.043,-1.2,-1.9,-3.1,-0.7
31002,2023,5093,RaiQuan Gray,NA,PF,23,1,NBA,BRK,1,35,15.5,0.621,0.417,0.167,9.9,18.8,14.4,29,0,2.4,23.7,21.4,0,0,0.1,0.106,-0.6,-1.4,-2,0
31003,2023,4358,Raul Neto,NA,PG,30,8,NBA,CLE,48,505,12.6,0.628,0.382,0.309,2.3,8.4,5.4,21,1.7,0.7,16.1,13.2,0.8,0.6,1.5,0.142,-1.7,1.5,-0.2,0.2
31004,2023,4194,Reggie Bullock,NA,SF,31,10,NBA,DAL,78,2364,7.7,0.577,0.845,0.079,1.6,12.5,7,6.2,1.1,0.5,6.9,10,1.3,1.4,2.8,0.056,-2.2,-0.3,-2.6,-0.4
31005,2023,4050,Reggie Jackson,NA,PG,32,12,NBA,TOT,68,1657,10,0.514,0.45,0.122,1.7,8,4.9,20,1.4,0.3,14.6,20.8,-0.6,1.2,0.6,0.018,-2.8,-1.1,-3.9,-0.8
31006,2023,4050,Reggie Jackson,NA,PG,32,12,NBA,LAC,52,1338,10.3,0.523,0.43,0.129,1.9,7.8,4.9,19.8,1.4,0.3,15.1,20.8,-0.4,1,0.6,0.02,-2.6,-1,-3.6,-0.6
31007,2023,4050,Reggie Jackson,NA,PG,32,12,NBA,DEN,16,319,9,0.476,0.531,0.094,1.1,8.8,5,20.9,1.4,0.3,12.5,20.8,-0.2,0.2,0.1,0.008,-3.8,-1.3,-5.1,-0.3
31008,2023,4359,Richaun Holmes,NA,C,29,8,NBA,SAC,42,348,12.9,0.668,0.09,0.213,9.6,16.6,13.1,3.5,0.4,2.8,12.6,13.7,0.6,0.3,0.8,0.113,-2,-0.9,-2.9,-0.1
31009,2023,4051,Ricky Rubio,NA,PG,32,12,NBA,CLE,33,566,10.4,0.442,0.461,0.197,1.9,12.7,7.3,27.1,2.3,1,13.8,17.7,-0.2,0.9,0.7,0.062,-3.8,1.1,-2.8,-0.1
31010,2023,4197,Robert Covington,NA,PF,32,10,NBA,LAC,48,779,14.2,0.584,0.594,0.175,4.5,19.2,11.9,10.2,2.4,3.7,11.5,15.6,0.7,1.2,1.9,0.117,-0.5,2.1,1.7,0.7
31011,2023,4666,Robert Williams,NA,C,25,5,NBA,BOS,35,824,19.8,0.742,0.006,0.241,14,24.5,19.3,8.5,1.3,5,15.3,11.8,2.3,1.6,3.8,0.224,1,2.4,3.3,1.1
31012,2023,3845,Robin Lopez,NA,C,34,15,NBA,CLE,37,299,11.6,0.675,0.053,0.24,9.1,11,10,9.1,0.3,2.5,23.2,16.1,0.2,0.3,0.6,0.094,-3.4,0.3,-3,-0.1
31013,2023,4442,Rodney McGruder,NA,SG,31,7,NBA,DET,32,524,10.7,0.566,0.638,0.145,4.1,11.8,7.8,7.6,1.5,0.2,6.4,14,0.5,0.2,0.7,0.068,-0.8,-0.7,-1.5,0.1
31014,2023,4783,Romeo Langford,NA,SG,23,4,NBA,SAS,43,844,10.4,0.524,0.236,0.216,7.1,7.7,7.4,7.9,1.3,1.3,9.6,15.4,0.3,0.2,0.5,0.029,-2.6,-1.5,-4.2,-0.5
31015,2023,5094,Ron Harper Jr.,NA,SF,22,1,NBA,TOR,9,48,15.7,0.608,0.563,0.063,6.6,10.2,8.3,11.9,0,2,0,14.6,0.1,0,0.2,0.158,2.5,-1.3,1.2,0
31016,2023,4560,Royce O'Neale,NA,SF,29,6,NBA,BRK,76,2409,9.2,0.538,0.707,0.116,2.6,15,9,15.3,1.3,1.7,15.5,13.6,0.4,2.5,2.9,0.057,-1.7,0.6,-1.1,0.5
31017,2023,3713,Rudy Gay,NA,PF,36,17,NBA,UTA,56,816,9,0.475,0.453,0.171,4.4,17,10.8,9.4,1.1,1.9,10.7,17.7,-0.4,0.7,0.3,0.018,-3.6,-0.4,-4,-0.4
31018,2023,4199,Rudy Gobert,NA,C,30,10,NBA,MIN,70,2148,18.9,0.675,0.005,0.623,12.2,29.8,21.2,5.6,1.2,3.9,14.9,16.3,4.3,3.5,7.8,0.174,0,0.6,0.7,1.4
31019,2023,4784,Rui Hachimura,NA,PF,24,4,NBA,TOT,63,1466,13.2,0.556,0.274,0.204,4.1,16.5,10.5,5.8,0.6,1.5,7.7,20.2,0.6,1.3,1.8,0.06,-1.3,-1,-2.2,-0.1
31020,2023,4784,Rui Hachimura,NA,PF,24,4,NBA,WAS,30,728,13.6,0.558,0.275,0.179,3,16,9.8,7.3,0.7,1.4,9.3,23,0,0.5,0.6,0.038,-1.2,-1.4,-2.6,-0.1
31021,2023,4784,Rui Hachimura,NA,PF,24,4,NBA,LAL,33,738,12.7,0.553,0.273,0.235,5.1,17,11.2,4.4,0.5,1.6,5.6,17.4,0.5,0.7,1.2,0.081,-1.4,-0.5,-1.9,0
31022,2023,3849,Russell Westbrook,NA,PG,34,15,NBA,TOT,73,2126,16.1,0.513,0.289,0.317,4.7,16.5,10.8,38.6,1.7,1.3,18.4,27.7,-0.6,2.6,1.9,0.044,0.3,-0.1,0.2,1.2
31023,2023,3849,Russell Westbrook,NA,PG,34,15,NBA,LAL,52,1491,15.3,0.496,0.292,0.326,4.4,18.2,11.5,38.5,1.7,1.3,18.1,28.8,-1.2,1.9,0.7,0.023,-0.2,0.1,-0.1,0.7
31024,2023,3849,Russell Westbrook,NA,PG,34,15,NBA,LAC,21,635,17.8,0.562,0.279,0.29,5.4,12.6,9,38.9,1.8,1.4,19.4,25.2,0.6,0.7,1.2,0.092,1.6,-0.7,0.9,0.5
31025,2023,4561,Ryan Arcidiacono,NA,PG,28,6,NBA,TOT,20,172,2.7,0.351,0.622,0,0,10,5,16.9,1.4,0,15.9,11.1,-0.2,0.1,-0.2,-0.043,-7.3,-1.5,-8.8,-0.3
31026,2023,4561,Ryan Arcidiacono,NA,PG,28,6,NBA,NYK,11,26,3.1,0.3,0.6,0,0,17,8.4,9.3,3.8,0,16.7,9.9,0,0,0,-0.012,-8.9,3.8,-5.1,0
31027,2023,4561,Ryan Arcidiacono,NA,PG,28,6,NBA,POR,9,146,2.6,0.359,0.625,0,0,8.7,4.3,18.3,1,0,15.8,11.3,-0.2,0,-0.1,-0.049,-7,-2.4,-9.4,-0.3
31028,2023,5095,Ryan Rollins,NA,PG,20,1,NBA,GSW,12,62,-1.4,0.508,0.45,0.3,5.4,15.7,10.6,12.4,0.8,1.4,41.4,26.1,-0.3,0.1,-0.3,-0.218,-11.3,-3.7,-15,-0.2
31029,2023,4881,Saben Lee,NA,PG,23,3,NBA,TOT,25,373,13.1,0.517,0.248,0.471,3.8,9.7,6.7,24.3,2.5,0.2,14.1,19.5,0.2,0.4,0.7,0.088,-2.7,0.9,-1.8,0
31030,2023,4881,Saben Lee,NA,PG,23,3,NBA,PHI,2,10,12.8,0.75,0.25,0,0,0,0,36.9,5,0,42.9,31.3,0,0,0,-0.096,-3.6,-0.6,-4.3,0
31031,2023,4881,Saben Lee,NA,PG,23,3,NBA,PHO,23,363,13.1,0.51,0.248,0.487,3.9,10,6.9,24,2.4,0.2,12.9,19.1,0.3,0.4,0.7,0.093,-2.7,0.9,-1.8,0
31032,2023,4882,Saddiq Bey,NA,SF,23,3,NBA,TOT,77,2129,14.6,0.564,0.5,0.285,5,14,9.4,8.1,1.6,0.5,7,20.2,2.6,1.2,3.9,0.087,0.9,-1.2,-0.3,0.9
31033,2023,4882,Saddiq Bey,NA,SF,23,3,NBA,DET,52,1500,14.3,0.552,0.483,0.345,4.2,13.9,8.9,8.5,1.6,0.7,7.2,21.3,1.5,0.8,2.3,0.074,0.5,-1.1,-0.7,0.5
31034,2023,4882,Saddiq Bey,NA,SF,23,3,NBA,ATL,25,629,15.2,0.599,0.543,0.126,6.7,14.3,10.4,7.2,1.5,0.1,6.5,17.4,1.1,0.5,1.6,0.119,1.7,-1.2,0.5,0.4
31035,2023,5003,Sam Hauser,NA,PF,25,2,NBA,BOS,80,1290,12.7,0.634,0.846,0.043,3,14.1,8.6,7.6,1.1,1.4,6.9,14.7,1.8,1.6,3.4,0.128,0.6,0.4,1,1
31036,2023,4883,Sam Merrill,NA,SG,26,3,NBA,CLE,5,59,15.5,0.546,0.818,0.091,0,18,9,12,3.4,0,0,17.3,0.1,0.1,0.2,0.16,-1.2,2.5,1.2,0
31037,2023,5004,Sandro Mamukelashvili,NA,C,23,2,NBA,TOT,43,660,13.4,0.516,0.43,0.248,11.2,19,15.1,12.8,1,1.5,12.1,18.2,0.4,0.5,0.9,0.063,-1.1,-1.3,-2.4,-0.1
31038,2023,5004,Sandro Mamukelashvili,NA,C,23,2,NBA,MIL,24,217,8.5,0.432,0.552,0.31,9,17.6,13.4,9.3,0.9,1.9,12,14.5,-0.1,0.3,0.2,0.049,-4,0.4,-3.6,-0.1
31039,2023,5004,Sandro Mamukelashvili,NA,C,23,2,NBA,SAS,19,443,15.9,0.545,0.39,0.227,12.3,19.7,15.9,14.6,1.1,1.3,12.1,20.1,0.4,0.2,0.6,0.07,0.3,-2.1,-1.8,0
31040,2023,5005,Santi Aldama,NA,PF,22,2,NBA,MEM,77,1682,13.9,0.591,0.507,0.274,5.4,18,11.7,7.6,1.3,2.6,9.3,16,2.1,2.4,4.6,0.13,-0.3,0.8,0.5,1.1
31041,2023,5006,Scottie Barnes,NA,PF,21,2,NBA,TOR,77,2678,15.5,0.524,0.22,0.242,7.1,15.2,10.8,20,1.5,2.2,12,20.3,2.3,2.7,5,0.09,0.5,-0.1,0.4,1.6
31042,2023,5096,Scotty Pippen Jr.,NA,PG,22,1,NBA,LAL,6,32,9.6,0.439,0.25,0.75,6.9,6.5,6.7,8.2,3,2.6,11.1,23.7,-0.1,0,0,-0.017,-5.1,-0.8,-5.9,0
31043,2023,3902,Serge Ibaka,NA,C,33,14,NBA,MIL,16,185,9.8,0.553,0.333,0.241,8.8,15.7,12.4,2.9,0.5,3.1,15.6,16.1,0,0.2,0.2,0.058,-4.6,0,-4.6,-0.1
31044,2023,4203,Seth Curry,NA,SG,32,9,NBA,BRK,61,1211,12.3,0.593,0.517,0.122,1.2,7.9,4.6,11.9,1.5,0.5,9.7,19.2,0.9,0.9,1.8,0.07,-1.2,-0.9,-2.1,0
31045,2023,5097,Shaedon Sharpe,NA,SG,19,1,NBA,POR,80,1779,11.5,0.568,0.437,0.162,4,11.3,7.6,7.9,1,1.2,10.7,19,0.6,0.6,1.2,0.032,-1.3,-2,-3.3,-0.6
31046,2023,4669,Shai Gilgeous-Alexander,NA,PG,24,5,NBA,OKC,68,2416,27.2,0.626,0.122,0.535,2.6,12.2,7.3,25.7,2.2,2.5,10.1,32.8,8.4,3,11.4,0.226,5.8,1.5,7.3,5.6
31047,2023,4670,Shake Milton,NA,SG,26,5,NBA,PHI,76,1567,12.7,0.575,0.294,0.231,3,11.3,7.2,22.3,0.8,0.8,14.5,18.5,1.6,1.2,2.9,0.087,-1,-0.9,-2,0
31048,2023,4563,Shaquille Harrison,NA,SG,29,6,NBA,POR,5,120,17.9,0.516,0.278,0.417,1,20.3,10.5,34.9,4.5,1.5,12.3,17.6,0.2,0.2,0.3,0.137,-2.5,2.6,0.1,0.1
31049,2023,5098,Simone Fontecchio,NA,SF,27,1,NBA,UTA,52,766,8,0.495,0.612,0.141,4.4,7.7,6.1,7.5,0.9,0.9,10.5,20.2,-0.4,0.3,-0.1,-0.004,-3,-2.1,-5.2,-0.6
31050,2023,4885,Skylar Mays,NA,SG,25,3,NBA,POR,6,189,19.4,0.624,0.382,0.191,1.2,10.4,5.8,40,1.5,0.5,11.9,19.3,0.6,0.1,0.7,0.171,2.3,-1.9,0.4,0.1
31051,2023,4291,Spencer Dinwiddie,NA,PG,29,9,NBA,TOT,79,2725,16,0.573,0.467,0.314,1.2,10.2,5.7,28.1,1.2,0.8,10.8,22.1,4.5,1.8,6.3,0.111,1.6,-0.9,0.7,1.8
31052,2023,4291,Spencer Dinwiddie,NA,PG,29,9,NBA,DAL,53,1808,16.1,0.599,0.491,0.298,1.2,9.4,5.2,23.8,1.1,0.8,10.3,21.9,3.3,1,4.3,0.114,2,-1.2,0.9,1.3
31053,2023,4291,Spencer Dinwiddie,NA,PG,29,9,NBA,BRK,26,917,15.8,0.523,0.419,0.346,1.1,11.7,6.6,36.5,1.5,0.7,11.8,22.5,1.2,0.8,2,0.103,0.7,-0.5,0.2,0.5
31054,2023,4364,Stanley Johnson,NA,SF,26,8,NBA,SAS,30,469,13.5,0.625,0.328,0.32,4.9,17.7,11.1,19,1.6,1.1,19.2,15.2,0.5,0.3,0.7,0.076,-0.8,-0.2,-1,0.1
31055,2023,5099,Stanley Umude,NA,SG,23,1,NBA,DET,1,2,65.6,0.532,1,2,0,0,0,0,24.2,44.1,0,40,0,0,0,0.626,15.9,32.7,48.6,0
31056,2023,3903,Stephen Curry,NA,PG,34,14,NBA,GSW,56,1941,24.1,0.656,0.564,0.248,2.3,16.8,9.7,30,1.3,0.9,12.5,31,5.8,2,7.8,0.192,7.5,0.1,7.6,4.7
31057,2023,4565,Sterling Brown,NA,SG,27,6,NBA,LAL,4,24,7,0,0.5,0,13.9,21.6,17.8,9.4,5.9,0,0,7,0,0.1,0,0.04,-8.5,5.2,-3.3,0
31058,2023,4208,Steven Adams,NA,C,29,10,NBA,MEM,42,1133,17.5,0.564,0.004,0.49,20.1,25.3,22.7,11.2,1.5,3.7,19.8,14.6,1.3,2.1,3.4,0.144,-0.3,0.9,0.6,0.7
31059,2023,4671,Svi Mykhailiuk,NA,SF,25,5,NBA,TOT,32,468,14,0.584,0.572,0.225,3.4,8.9,6.1,16.5,1.5,0.7,11.2,19.3,0.5,0.3,0.8,0.081,0.5,-0.7,-0.1,0.2
31060,2023,4671,Svi Mykhailiuk,NA,SF,25,5,NBA,NYK,13,40,15.8,0.739,0.833,0.417,0,19.3,9.6,3.5,1.2,0,12.3,17.4,0.1,0,0.1,0.141,3.6,0.5,4.1,0.1
31061,2023,4671,Svi Mykhailiuk,NA,SF,25,5,NBA,CHO,19,428,13.8,0.571,0.553,0.211,3.7,7.9,5.7,17.7,1.6,0.8,11.1,19.5,0.4,0.3,0.7,0.076,0.3,-0.8,-0.5,0.2
31062,2023,4365,T.J. McConnell,NA,PG,30,8,NBA,IND,75,1526,16.8,0.59,0.113,0.131,3.3,13.7,8.5,37.9,2.5,0.6,20.6,19.1,1.9,1.2,3.1,0.098,0.4,0.1,0.5,1
31063,2023,4292,T.J. Warren,NA,PF-SF,29,8,NBA,TOT,42,687,13.5,0.55,0.248,0.13,4.2,15.4,9.8,8.7,1.6,1.5,6.5,19.5,0.4,0.8,1.2,0.081,-1.7,-0.2,-2,0
31064,2023,4292,T.J. Warren,NA,PF,29,8,NBA,BRK,26,490,14.3,0.576,0.24,0.165,3.1,13.2,8.3,9.1,1.5,1.2,7.3,20.9,0.3,0.5,0.8,0.081,-1.4,-0.6,-2,0
31065,2023,4292,T.J. Warren,NA,SF,29,8,NBA,PHO,16,197,11.6,0.473,0.271,0.029,7.2,20.7,13.8,7.7,1.7,2.3,4.1,16,0,0.3,0.3,0.08,-2.5,0.6,-1.9,0
31066,2023,3905,Taj Gibson,NA,C,37,14,NBA,WAS,49,480,11.4,0.585,0.192,0.336,7.7,13.6,10.8,9.6,1.5,2.1,15.3,15.3,0.4,0.5,0.8,0.082,-3.6,0.5,-3.2,-0.1
31067,2023,4789,Talen Horton-Tucker,NA,SG,22,4,NBA,UTA,65,1313,13.7,0.508,0.331,0.274,3.4,13.7,8.6,27.4,1.5,1.9,15.5,25.9,-0.3,1.1,0.8,0.029,-1.1,-0.5,-1.6,0.1
31068,2023,5100,Tari Eason,NA,PF,21,1,NBA,HOU,82,1767,15.3,0.525,0.261,0.22,12,18.9,15.4,7.4,2.6,2.6,12.2,19.3,0.9,1.7,2.6,0.07,-1.3,-0.4,-1.7,0.1
31069,2023,4449,Taurean Prince,NA,SF,28,7,NBA,MIN,54,1192,10,0.597,0.512,0.203,1.4,10.8,6.2,9.6,1.1,1.1,14.3,17.3,0.3,1,1.3,0.052,-2.7,-0.6,-3.3,-0.4
31070,2023,4791,Terance Mann,NA,SG,26,4,NBA,LAC,81,1872,13.4,0.619,0.378,0.225,4.7,11.8,8.3,14,1.1,1,12.2,15.3,2.8,1.5,4.3,0.111,-0.3,0.1,-0.2,0.8
31071,2023,4792,Terence Davis,NA,SG,25,4,NBA,SAC,64,841,12.9,0.563,0.668,0.118,2.7,16.1,9.4,11.1,2.4,1.2,12.2,22.2,0,0.9,0.9,0.054,-1.3,-0.3,-1.5,0.1
31072,2023,4131,Terrence Ross,NA,SG,31,11,NBA,TOT,63,1330,10.2,0.544,0.555,0.073,1.8,11.2,6.5,10.2,1.3,0.7,8.2,16.8,0.5,1.2,1.6,0.059,-1.8,-0.3,-2.1,0
31073,2023,4131,Terrence Ross,NA,SG,31,11,NBA,ORL,42,944,8.6,0.543,0.535,0.067,1.2,9,5.1,8.1,1.3,0.8,10.7,15.7,-0.1,0.7,0.6,0.032,-2.7,-0.4,-3.1,-0.3
31074,2023,4131,Terrence Ross,NA,SG,31,11,NBA,PHO,21,386,14.2,0.546,0.59,0.084,3.4,16.7,9.9,15.4,1.3,0.5,3.4,19.7,0.6,0.4,1,0.127,0.3,0.2,0.5,0.2
31075,2023,4366,Terry Rozier,NA,SG,28,8,NBA,CHO,63,2221,14.7,0.517,0.425,0.185,2.4,10.2,6.2,22.7,1.6,0.6,9.4,26.9,0.1,1.6,1.7,0.037,0.6,-1.1,-0.6,0.8
31076,2023,5010,Terry Taylor,NA,PF,23,2,NBA,TOT,31,264,11,0.557,0.253,0.147,11.4,8.4,9.9,5.1,0.5,2,10.1,14.2,0.2,0.1,0.3,0.054,-2.3,-1.8,-4.1,-0.1
31077,2023,5010,Terry Taylor,NA,PF,23,2,NBA,IND,26,228,8.8,0.507,0.277,0.108,10.7,8.3,9.5,5.9,0.6,1.9,11.7,14.2,0,0.1,0.1,0.021,-3.4,-1.9,-5.3,-0.2
31078,2023,5010,Terry Taylor,NA,PF,23,2,NBA,CHI,5,36,25,0.85,0.1,0.4,16,9.3,12.6,0,0,2.7,0,14.5,0.2,0,0.2,0.262,4.6,-0.9,3.7,0.1
31079,2023,3791,Thaddeus Young,NA,PF,34,16,NBA,TOR,54,795,14.1,0.573,0.172,0.131,9.4,14.6,11.8,12.9,3.4,0.6,16.7,13.5,0.7,1.1,1.8,0.109,-1.8,1.9,0.1,0.4
31080,2023,4367,Thanasis Antetokounmpo,NA,SF,30,5,NBA,MIL,37,206,6.7,0.458,0.174,0.478,7.9,14.1,11.1,9.3,0.7,1.2,17.7,13.8,-0.1,0.2,0.1,0.022,-6.5,-1.1,-7.6,-0.3
31081,2023,4673,Theo Pinson,NA,SG,27,5,NBA,DAL,40,323,10.1,0.512,0.713,0.149,3.6,19.3,11.4,19.6,0.9,0.3,11.5,14.7,0.2,0.2,0.5,0.071,-2.4,-0.9,-3.4,-0.1
31082,2023,4568,Thomas Bryant,NA,C,25,6,NBA,TOT,59,1081,19.7,0.682,0.16,0.341,8.9,24.6,17,4.3,0.7,2.4,8.2,18.2,2.7,1.4,4.1,0.183,1.1,-0.5,0.6,0.7
