PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FGA_FREQUENCY_percentile,FGA_percentile,EFG_PCT_percentile,sum_percentiles
1630193,Immanuel Quickley,1610612761,TOR,25,33,23,0.096,11,42,0.262,0.298,0.5468164794007491,0.6385767790262172,0.16853932584269662,1.353932584269663
203501,Tim Hardaway Jr.,1610612765,DET,33,76,31,0.063,10,42,0.238,0.321,0.17415730337078653,0.6385767790262172,0.21348314606741572,1.0262172284644195
1641729,Brice Sensabaugh,1610612762,UTA,21,71,28,0.07,8,42,0.19,0.226,0.24157303370786518,0.6385767790262172,0.10674157303370786,0.9868913857677903
1627751,Jakob Poeltl,1610612761,TOR,29,56,31,0.072,19,41,0.463,0.463,0.26591760299625467,0.6348314606741573,0.6554307116104869,1.5561797752808988
1641842,Ronald Holland II,1610612765,DET,19,80,30,0.1,12,41,0.293,0.341,0.602996254681648,0.6348314606741573,0.27153558052434457,1.5093632958801497
1628997,Caleb Martin,1610612742,DAL,29,45,25,0.132,15,40,0.375,0.413,0.8426966292134831,0.6310861423220974,0.49625468164794007,1.9700374531835205
203110,Draymond Green,1610612744,GSW,35,67,26,0.08,12,40,0.3,0.338,0.37265917602996257,0.6310861423220974,0.26591760299625467,1.2696629213483146
1629003,Shake Milton,1610612747,LAL,28,57,27,0.154,18,39,0.462,0.513,0.9325842696629213,0.6198501872659176,0.8014981273408239,2.353932584269663
1627739,Kris Dunn,1610612746,LAC,31,74,29,0.089,16,39,0.41,0.474,0.45880149812734083,0.6198501872659176,0.6816479400749064,1.7602996254681647
203924,Jerami Grant,1610612757,POR,31,47,27,0.068,15,39,0.385,0.449,0.2209737827715356,0.6198501872659176,0.5973782771535581,1.4382022471910112
1629023,P.J. Washington,1610612742,DAL,26,57,30,0.059,14,39,0.359,0.462,0.13295880149812733,0.6198501872659176,0.649812734082397,1.402621722846442
202691,Klay Thompson,1610612742,DAL,35,72,30,0.044,14,39,0.359,0.462,0.05056179775280899,0.6198501872659176,0.649812734082397,1.3202247191011236
1630577,Julian Champagnie,1610612759,SAS,23,82,31,0.059,12,39,0.308,0.397,0.13295880149812733,0.6198501872659176,0.4363295880149813,1.1891385767790261
1629048,Goga Bitadze,1610612753,ORL,25,69,26,0.112,22,38,0.579,0.579,0.7228464419475655,0.6104868913857678,0.8857677902621723,2.2191011235955056
1642276,Kel'el Ware,1610612748,MIA,20,63,29,0.083,16,38,0.421,0.447,0.40074906367041196,0.6104868913857678,0.5936329588014981,1.604868913857678
1628976,Wendell Carter Jr.,1610612753,ORL,25,67,29,0.079,12,38,0.316,0.355,0.36142322097378277,0.6104868913857678,0.31273408239700373,1.2846441947565543
