,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,G,MIN,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB,TeamID,TeamName,WINS,LOSSES,TeamGP,G_PERCENT,CHARGES_DRAWN_pct_rank,CONTESTED_SHOTS_pct_rank,DEFLECTIONS_pct_rank,DEF_BOXOUTS_pct_rank,DEF_LOOSE_BALLS_RECOVERED_pct_rank,sum
242,1630577,Julian Champagnie,1610612759,SAS,23.0,6,25.8,4.83,3.0,1.83,2.33,0.0,0.33,1.0,0.83,0.33,1.17,0.714,0.286,0.0,0.33,0.33,0.33,0.0,0.0,1.0,1.0,0.0,1610612759,Spurs,3,3,6,1.0,0.4048991354466859,0.7204610951008645,0.8097982708933718,0.5590778097982709,0.7262247838616714,3.2204610951008648
243,1641763,Julian Phillips,1610612741,CHI,21.0,6,13.8,2.83,1.83,1.0,0.83,0.0,0.33,0.67,0.17,0.0,0.17,1.0,0.0,0.0,0.17,0.17,0.17,0.0,0.0,1.0,1.0,0.0,1610612741,Bulls,3,3,6,1.0,0.4048991354466859,0.7752161383285303,0.5072046109510087,0.553314121037464,0.18011527377521613,2.4207492795389047
244,1631124,Julian Strawther,1610612743,DEN,22.0,6,18.9,3.17,1.17,2.0,1.83,0.0,0.5,1.17,0.0,0.17,0.17,0.0,1.0,0.0,0.17,0.17,0.17,0.0,0.0,1.0,1.0,0.0,1610612743,Nuggets,3,3,6,1.0,0.4048991354466859,0.659942363112392,0.8242074927953891,0.4610951008645533,0.5850144092219021,2.935158501440922
245,203944,Julius Randle,1610612750,MIN,29.0,6,34.4,5.5,3.17,2.33,0.67,0.0,2.17,5.5,0.67,0.17,0.83,0.8,0.2,0.17,0.33,0.5,0.5,0.33,0.333,0.667,1.0,0.667,1610612750,Timberwolves,3,3,6,1.0,0.4048991354466859,0.6282420749279539,0.09510086455331412,0.484149855907781,0.4106628242074928,2.0230547550432276
247,203994,Jusuf Nurkić,1610612756,PHX,30.0,6,22.2,8.0,7.17,0.83,1.0,0.0,4.0,9.83,0.33,0.67,1.0,0.333,0.667,0.5,1.0,1.5,1.5,0.83,0.333,0.667,1.0,0.556,1610612756,Suns,5,1,6,1.0,0.4048991354466859,0.9711815561959655,0.34293948126801155,0.9106628242074928,0.9596541786743515,3.589337175792507
248,1630231,KJ Martin,1610612755,PHI,23.0,5,20.7,3.6,3.0,0.6,0.8,0.0,0.6,1.4,0.2,0.2,0.4,0.5,0.5,0.0,0.8,0.8,0.8,0.0,0.0,1.0,1.0,0.0,1610612755,76ers,1,4,5,1.0,0.4048991354466859,0.6829971181556196,0.26512968299711814,0.8587896253602305,0.6138328530259366,2.825648414985591
249,1630539,Kai Jones,1610612746,LAC,23.0,6,9.6,2.0,1.33,0.67,0.17,0.0,1.67,3.5,0.17,0.0,0.17,1.0,0.0,0.17,0.0,0.17,0.17,0.17,1.0,0.0,1.0,1.0,1610612746,Clippers,2,4,6,1.0,0.4048991354466859,0.7853025936599424,0.08357348703170028,0.1585014409221902,0.18011527377521613,1.6123919308357348
250,1626157,Karl-Anthony Towns,1610612752,NYK,28.0,5,30.9,8.0,5.6,2.4,0.8,0.0,2.8,6.0,0.2,0.0,0.2,1.0,0.0,0.6,1.2,1.8,1.8,1.4,0.333,0.667,1.0,0.778,1610612752,Knicks,3,2,5,1.0,0.4048991354466859,0.8760806916426513,0.12968299711815562,0.861671469740634,0.18011527377521613,2.452449567723343
252,1630811,Keaton Wallace,1610612737,ATL,25.0,6,15.3,2.33,1.33,1.0,1.33,0.0,0.17,0.5,0.0,0.17,0.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612737,Hawks,3,5,8,0.75,0.4048991354466859,0.5821325648414986,0.7809798270893372,0.1585014409221902,0.6512968299711815,2.577809798270893
253,1631099,Keegan Murray,1610612758,SAC,24.0,6,37.6,6.33,3.5,2.83,2.0,0.17,1.0,2.17,0.17,0.0,0.17,1.0,0.0,0.17,0.17,0.33,0.33,0.33,0.5,0.5,1.0,1.0,1610612758,Kings,3,3,6,1.0,0.8328530259365994,0.6628242074927954,0.4207492795389049,0.3371757925072046,0.18011527377521613,2.4337175792507204
255,1629640,Keldon Johnson,1610612759,SAS,25.0,6,27.8,4.0,1.33,2.67,1.17,0.0,0.0,0.0,0.67,0.5,1.17,0.571,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612759,Spurs,3,3,6,1.0,0.4048991354466859,0.5360230547550432,0.30547550432276654,0.1585014409221902,0.8472622478386167,2.2521613832853022
256,1626162,Kelly Oubre Jr.,1610612755,PHI,28.0,5,33.1,4.2,1.6,2.6,2.8,0.2,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,0.4,0.4,0.4,0.0,0.0,1.0,1.0,0.0,1610612755,76ers,1,4,5,1.0,0.8587896253602305,0.4495677233429395,0.760806916426513,0.5446685878962536,0.6945244956772334,3.30835734870317
257,203484,Kentavious Caldwell-Pope,1610612753,ORL,31.0,7,28.2,2.71,1.86,0.86,1.86,0.0,0.14,0.29,0.14,0.14,0.29,0.5,0.5,0.0,0.14,0.14,0.14,0.14,0.0,1.0,1.0,1.0,1610612753,Magic,3,4,7,1.0,0.4048991354466859,0.28530259365994237,0.5979827089337176,0.3631123919308357,0.4164265129682997,2.0677233429394812
258,1631165,Keon Ellis,1610612758,SAC,24.0,5,17.8,2.2,1.6,0.6,2.2,0.0,0.6,1.4,0.2,0.2,0.4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612758,Kings,3,3,6,0.8333333333333334,0.4048991354466859,0.4322766570605187,0.9423631123919308,0.1585014409221902,0.6628242074927954,2.600864553314121
259,1630553,Keon Johnson,1610612751,BKN,22.0,7,11.0,2.14,1.57,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612751,Nets,3,4,7,1.0,0.4048991354466859,0.7377521613832853,0.8141210374639769,0.1585014409221902,0.18011527377521613,2.295389048991354
261,201142,Kevin Durant,1610612756,PHX,36.0,6,39.4,5.33,2.67,2.67,1.33,0.0,0.33,0.67,0.17,0.0,0.17,1.0,0.0,0.17,0.83,1.0,1.0,0.5,0.167,0.833,1.0,0.5,1610612756,Suns,5,1,6,1.0,0.4048991354466859,0.5014409221902018,0.2017291066282421,0.7089337175792507,0.18011527377521613,1.9971181556195965
262,1628989,Kevin Huerter,1610612758,SAC,26.0,5,26.0,4.6,3.0,1.6,3.2,0.0,0.6,1.2,0.2,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612758,Kings,3,3,6,0.8333333333333334,0.4048991354466859,0.7002881844380403,0.9394812680115274,0.1585014409221902,0.18011527377521613,2.38328530259366
263,1629645,Kevin Porter Jr.,1610612746,LAC,24.0,6,16.0,1.67,0.67,1.0,1.33,0.0,0.0,0.0,0.17,0.33,0.5,0.333,0.667,0.17,0.33,0.5,0.5,0.5,0.333,0.667,1.0,1.0,1610612746,Clippers,2,4,6,1.0,0.4048991354466859,0.3170028818443804,0.7406340057636888,0.69164265129683,0.8962536023054755,3.0504322766570606
264,1626172,Kevon Looney,1610612744,GSW,28.0,7,16.4,5.0,4.14,0.86,2.0,0.0,2.29,4.43,0.29,0.43,0.71,0.4,0.6,0.43,0.86,1.43,1.29,0.71,0.3,0.6,1.0,0.556,1610612744,Warriors,6,1,7,1.0,0.4048991354466859,0.930835734870317,0.9351585014409222,0.9394812680115274,0.9365994236311239,4.1469740634005765
265,1641718,Keyonte George,1610612762,UTA,20.0,6,31.7,1.33,0.33,1.0,0.67,0.17,0.17,0.5,0.17,0.17,0.33,0.5,0.5,0.0,0.17,0.17,0.17,0.0,0.0,1.0,1.0,0.0,1610612762,Jazz,0,6,6,1.0,0.8501440922190202,0.020172910662824207,0.10086455331412104,0.37752161383285304,0.4322766570605187,1.7809798270893373
266,202691,Klay Thompson,1610612742,DAL,34.0,6,29.3,2.33,1.0,1.33,1.5,0.0,0.5,1.33,0.0,0.67,0.67,0.0,1.0,0.0,0.33,0.33,0.33,0.17,0.0,1.0,1.0,0.5,1610612742,Mavericks,4,2,6,1.0,0.4048991354466859,0.15561959654178675,0.4034582132564842,0.5273775216138329,0.9135446685878963,2.404899135446686
268,1627739,Kris Dunn,1610612746,LAC,30.0,6,21.5,1.5,0.83,0.67,2.5,0.0,0.33,0.83,0.33,0.5,0.83,0.4,0.6,0.0,0.17,0.17,0.17,0.0,0.0,1.0,1.0,0.0,1610612746,Clippers,2,4,6,1.0,0.4048991354466859,0.10086455331412104,0.9077809798270894,0.4265129682997118,0.9193083573487032,2.7593659942363113
269,1631200,Kris Murray,1610612757,POR,24.0,7,17.1,1.71,1.0,0.71,1.29,0.0,0.0,0.0,0.43,0.0,0.43,1.0,0.0,0.14,0.0,0.14,0.14,0.14,1.0,0.0,1.0,1.0,1610612757,Trail Blazers,2,5,7,1.0,0.4048991354466859,0.3025936599423631,0.6974063400576369,0.1585014409221902,0.18011527377521613,1.743515850144092
270,203937,Kyle Anderson,1610612744,GSW,31.0,7,16.1,1.71,0.71,1.0,2.14,0.0,0.43,1.0,0.0,0.29,0.29,0.0,1.0,0.14,0.14,0.29,0.29,0.14,0.5,0.5,1.0,0.5,1610612744,Warriors,6,1,7,1.0,0.4048991354466859,0.33429394812680113,0.9538904899135446,0.4438040345821326,0.8544668587896254,2.99135446685879
271,1642271,Kyle Filipowski,1610612762,UTA,20.0,5,14.4,1.6,1.4,0.2,0.6,0.0,0.2,0.6,0.4,0.0,0.4,1.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,1.0,1.0,1.0,1610612762,Jazz,0,6,6,0.8333333333333334,0.4048991354466859,0.3804034582132565,0.29250720461095103,0.5763688760806917,0.18011527377521613,1.8342939481268012
272,1628398,Kyle Kuzma,1610612764,WAS,29.0,3,30.8,3.67,2.33,1.33,0.33,0.0,0.0,0.0,0.33,0.0,0.33,1.0,0.0,0.0,0.33,0.33,0.33,0.33,0.0,1.0,1.0,1.0,1610612764,Wizards,2,4,6,0.5,0.4048991354466859,0.414985590778098,0.04610951008645533,0.5100864553314121,0.18011527377521613,1.5561959654178674
273,200768,Kyle Lowry,1610612755,PHI,38.0,5,22.2,1.8,0.8,1.0,2.0,0.2,0.4,0.8,0.2,0.2,0.4,0.5,0.5,0.0,0.6,0.6,0.6,0.2,0.0,1.0,1.0,0.333,1610612755,76ers,1,4,5,1.0,0.9077809798270894,0.1642651296829971,0.8069164265129684,0.7694524495677233,0.5878962536023055,3.2363112391930837
274,202681,Kyrie Irving,1610612742,DAL,32.0,6,35.4,2.83,1.17,1.67,2.17,0.0,0.67,1.33,0.67,0.17,0.83,0.8,0.2,0.0,0.67,0.67,0.67,0.17,0.0,1.0,1.0,0.25,1610612742,Mavericks,4,2,6,1.0,0.4048991354466859,0.16138328530259366,0.521613832853026,0.6628242074927954,0.3919308357348703,2.142651296829971
275,1642273,Kyshawn George,1610612764,WAS,20.0,6,27.4,4.83,2.0,2.83,2.83,0.0,0.33,0.33,0.33,0.0,0.33,1.0,0.0,0.0,0.33,0.33,0.33,0.17,0.0,1.0,1.0,0.5,1610612764,Wizards,2,4,6,1.0,0.4048991354466859,0.69164265129683,0.8559077809798271,0.5417867435158501,0.18011527377521613,2.6743515850144095
276,1630163,LaMelo Ball,1610612766,CHA,23.0,6,34.0,2.67,1.5,1.17,3.0,0.0,0.17,0.33,0.33,0.67,1.0,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612766,Hornets,2,4,6,1.0,0.4048991354466859,0.1440922190201729,0.7953890489913544,0.1585014409221902,0.8818443804034583,2.3847262247838614
277,1626204,Larry Nance Jr.,1610612737,ATL,31.0,4,15.6,2.0,0.75,1.25,1.0,0.25,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.5,0.25,0.5,0.5,1.0,0.5,1610612737,Hawks,3,5,8,0.5,0.962536023054755,0.4610951008645533,0.5734870317002881,0.5965417867435159,0.18011527377521613,2.7737752161383287
278,1628374,Lauri Markkanen,1610612762,UTA,27.0,4,28.4,3.0,2.0,1.0,0.75,0.0,0.25,0.75,0.5,0.25,0.75,0.667,0.333,0.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1610612762,Jazz,0,6,6,0.6666666666666666,0.4048991354466859,0.3285302593659942,0.13544668587896252,0.6311239193083573,0.579250720461095,2.0792507204610953
279,2544,LeBron James,1610612747,LAL,39.0,7,34.9,2.86,1.14,1.71,1.14,0.29,0.43,0.86,0.14,0.14,0.29,0.5,0.5,0.14,0.57,0.71,0.71,0.57,0.2,0.8,1.0,0.8,1610612747,Lakers,4,3,7,1.0,0.8933717579250721,0.16714697406340057,0.1930835734870317,0.6051873198847262,0.3659942363112392,2.2247838616714697
282,1630322,Lindy Waters III,1610612744,GSW,27.0,7,14.9,1.14,0.71,0.43,1.29,0.29,0.0,0.0,0.43,0.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612744,Warriors,6,1,7,1.0,0.9798270893371758,0.13544668587896252,0.7780979827089337,0.1585014409221902,0.18011527377521613,2.2319884726224783
283,1628366,Lonzo Ball,1610612741,CHI,27.0,3,15.7,2.0,1.33,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.33,0.0,1.0,1.0,1.0,1610612741,Bulls,3,3,6,0.5,0.4048991354466859,0.45821325648414984,0.3112391930835735,0.7046109510086456,0.18011527377521613,2.059077809798271
284,1629652,Luguentz Dort,1610612760,OKC,25.0,6,27.1,2.67,1.0,1.67,3.17,0.0,1.0,2.5,0.17,0.17,0.33,0.5,0.5,0.0,0.33,0.33,0.33,0.0,0.0,1.0,1.0,0.0,1610612760,Thunder,6,0,6,1.0,0.4048991354466859,0.29971181556195964,0.9106628242074928,0.547550432276657,0.484149855907781,2.6469740634005765
285,1629029,Luka Dončić,1610612742,DAL,25.0,6,36.4,3.5,2.17,1.33,2.83,0.33,0.33,0.67,0.17,0.67,0.83,0.2,0.8,0.0,0.5,0.5,0.5,0.17,0.0,1.0,1.0,0.333,1610612742,Mavericks,4,2,6,1.0,0.9135446685878963,0.2881844380403458,0.7089337175792507,0.569164265129683,0.8645533141210374,3.344380403458213
287,1628436,Luke Kornet,1610612738,BOS,29.0,8,18.6,5.75,4.5,1.25,1.0,0.0,1.88,5.25,0.25,0.13,0.38,0.667,0.333,0.63,1.0,1.63,1.63,0.75,0.385,0.615,1.0,0.462,1610612738,Celtics,7,1,8,1.0,0.4048991354466859,0.9365994236311239,0.42795389048991356,0.9481268011527377,0.5043227665706052,3.2219020172910664
290,1631103,Malaki Branham,1610612759,SAS,21.0,6,14.5,2.0,1.5,0.5,0.67,0.0,0.17,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.17,0.0,0.0,1.0,0.5,0.0,1610612759,Spurs,3,3,6,1.0,0.4048991354466859,0.5144092219020173,0.3515850144092219,0.7377521613832853,0.18011527377521613,2.1887608069164264
292,1627736,Malik Beasley,1610612765,DET,27.0,8,25.6,2.75,1.13,1.63,1.38,0.0,0.25,0.5,0.13,0.25,0.38,0.333,0.667,0.0,0.13,0.13,0.13,0.13,0.0,1.0,1.0,1.0,1610612765,Pistons,3,5,8,1.0,0.4048991354466859,0.35446685878962536,0.4322766570605187,0.3703170028818444,0.622478386167147,2.184438040345821
293,1628370,Malik Monk,1610612758,SAC,26.0,6,27.7,2.33,1.0,1.33,1.17,0.0,0.67,1.33,0.0,0.17,0.17,0.0,1.0,0.0,0.5,0.5,0.5,0.33,0.0,1.0,1.0,0.667,1610612758,Kings,3,3,6,1.0,0.4048991354466859,0.19020172910662825,0.30835734870317005,0.6426512968299711,0.47262247838616717,2.0187319884726223
294,1630699,MarJon Beauchamp,1610612749,MIL,24.0,5,2.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612749,Bucks,1,6,7,0.7142857142857143,0.4048991354466859,0.008645533141210375,0.9740634005763689,0.1585014409221902,0.18011527377521613,1.7262247838616713
295,1631204,Marcus Sasser,1610612765,DET,24.0,4,6.4,1.0,0.5,0.5,0.25,0.0,0.5,1.0,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612765,Pistons,3,5,8,0.5,0.4048991354466859,0.6051873198847262,0.26945244956772335,0.1585014409221902,0.9884726224783862,2.4265129682997113
296,203935,Marcus Smart,1610612763,MEM,30.0,5,19.8,2.6,1.2,1.4,3.2,0.0,0.0,0.0,0.6,0.4,1.0,0.6,0.4,0.0,0.2,0.4,0.2,0.2,0.0,0.5,1.0,1.0,1610612763,Grizzlies,4,3,7,0.7142857142857143,0.4048991354466859,0.4755043227665706,0.9855907780979827,0.4956772334293948,0.8904899135446686,3.2521613832853022
297,1628963,Marvin Bagley III,1610612764,WAS,25.0,5,6.5,2.0,1.4,0.6,0.4,0.2,0.8,1.6,0.6,0.0,0.6,1.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,1.0,1.0,0.0,1610612764,Wizards,2,4,6,0.8333333333333334,0.9913544668587896,0.9337175792507204,0.5273775216138329,0.8069164265129684,0.18011527377521613,3.4394812680115274
298,203486,Mason Plumlee,1610612756,PHX,34.0,6,17.2,3.33,3.33,0.0,1.5,0.0,1.5,3.67,0.17,0.0,0.17,1.0,0.0,0.67,0.83,1.5,1.5,0.83,0.444,0.556,1.0,0.556,1610612756,Suns,5,1,6,1.0,0.4048991354466859,0.7319884726224783,0.7881844380403458,0.9250720461095101,0.18011527377521613,3.0302593659942363
299,1641824,Matas Buzelis,1610612741,CHI,20.0,5,5.6,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612741,Bulls,3,3,6,0.8333333333333334,0.4048991354466859,0.10951008645533142,0.6628242074927954,0.1585014409221902,0.18011527377521613,1.515850144092219
300,1631108,Max Christie,1610612747,LAL,21.0,7,15.5,3.71,1.86,1.86,0.57,0.0,0.0,0.0,0.0,0.14,0.14,0.0,1.0,0.0,0.14,0.14,0.14,0.0,0.0,1.0,1.0,0.0,1610612747,Lakers,4,3,7,1.0,0.4048991354466859,0.8414985590778098,0.2334293948126801,0.46397694524495675,0.590778097982709,2.534582132564841
302,1629008,Michael Porter Jr.,1610612743,DEN,26.0,6,36.4,2.83,2.0,0.83,2.0,0.0,0.17,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612743,Nuggets,3,3,6,1.0,0.4048991354466859,0.138328530259366,0.4510086455331412,0.1585014409221902,0.18011527377521613,1.3328530259365992
303,1628969,Mikal Bridges,1610612752,NYK,28.0,5,36.6,4.4,1.8,2.6,1.6,0.0,0.6,1.6,0.0,0.2,0.2,0.0,1.0,0.0,0.6,0.6,0.6,0.2,0.0,1.0,1.0,0.333,1610612752,Knicks,3,2,5,1.0,0.4048991354466859,0.42363112391930835,0.3256484149855908,0.6138328530259366,0.43804034582132567,2.2060518731988474
304,201144,Mike Conley,1610612750,MIN,37.0,6,23.7,2.17,1.0,1.17,1.67,0.0,0.0,0.0,0.17,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612750,Timberwolves,3,3,6,1.0,0.4048991354466859,0.2507204610951009,0.6455331412103746,0.1585014409221902,0.18011527377521613,1.6397694524495678
305,1628970,Miles Bridges,1610612766,CHA,26.0,6,30.7,4.67,2.5,2.17,1.17,0.0,1.33,2.83,0.17,0.33,0.5,0.333,0.667,0.0,1.17,1.17,1.17,0.5,0.0,1.0,1.0,0.429,1610612766,Hornets,2,4,6,1.0,0.4048991354466859,0.579250720461095,0.2507204610951009,0.8530259365994236,0.6397694524495677,2.7276657060518734
306,1630540,Miles McBride,1610612752,NYK,24.0,5,25.8,3.0,1.4,1.6,2.4,0.2,0.2,0.4,0.0,0.4,0.4,0.0,1.0,0.0,0.2,0.2,0.2,0.0,0.0,1.0,1.0,0.0,1610612752,Knicks,3,2,5,1.0,0.8818443804034583,0.40057636887608067,0.8184438040345822,0.4207492795389049,0.792507204610951,3.314121037463977
307,1628420,Monté Morris,1610612756,PHX,29.0,6,9.3,1.0,0.17,0.83,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.17,0.0,0.0,1.0,1.0,0.0,1610612756,Suns,5,1,6,1.0,0.4048991354466859,0.3573487031700288,0.42795389048991356,0.6512968299711815,0.18011527377521613,2.021613832853026
308,1629021,Moritz Wagner,1610612753,ORL,27.0,7,17.7,2.57,1.43,1.14,2.71,0.29,1.14,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,0.57,0.43,0.0,1.0,1.0,0.75,1610612753,Magic,3,4,7,1.0,0.9654178674351584,0.547550432276657,0.9769452449567724,0.8097982708933718,0.18011527377521613,3.4798270893371757
309,1630541,Moses Moody,1610612744,GSW,22.0,7,17.8,1.86,0.86,1.0,1.14,0.14,0.0,0.0,0.14,0.0,0.14,1.0,0.0,0.0,0.14,0.14,0.14,0.14,0.0,1.0,1.0,1.0,1610612744,Warriors,6,1,7,1.0,0.8876080691642652,0.31988472622478387,0.569164265129683,0.42363112391930835,0.18011527377521613,2.3804034582132565
311,1631217,Moussa Diabate,1610612766,CHA,22.0,6,12.1,3.0,1.83,1.17,0.83,0.0,3.0,7.0,0.5,0.33,0.83,0.6,0.4,0.5,0.83,1.33,1.33,0.83,0.375,0.625,1.0,0.625,1610612766,Hornets,2,4,6,1.0,0.4048991354466859,0.8530259365994236,0.6282420749279539,0.968299711815562,0.9510086455331412,3.805475504322767
312,1626167,Myles Turner,1610612754,IND,28.0,5,30.5,7.2,5.8,1.4,1.4,0.0,2.6,6.2,0.0,0.2,0.2,0.0,1.0,0.2,1.8,2.0,2.0,1.6,0.1,0.9,1.0,0.8,1610612754,Pacers,2,4,6,0.8333333333333334,0.4048991354466859,0.8357348703170029,0.34870317002881845,0.9596541786743515,0.4956772334293948,3.044668587896253
313,1630230,Naji Marshall,1610612742,DAL,26.0,6,18.5,1.67,0.83,0.83,1.0,0.0,0.5,1.17,0.0,0.17,0.17,0.0,1.0,0.0,0.33,0.33,0.33,0.17,0.0,1.0,1.0,0.5,1610612742,Mavericks,4,2,6,1.0,0.4048991354466859,0.23631123919308358,0.4365994236311239,0.6368876080691642,0.5994236311239193,2.314121037463977
315,1629675,Naz Reid,1610612750,MIN,25.0,6,24.9,5.5,3.17,2.33,1.5,0.0,0.67,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.83,0.83,0.5,0.0,1.0,1.0,0.6,1610612750,Timberwolves,3,3,6,1.0,0.4048991354466859,0.8126801152737753,0.5129682997118156,0.8242074927953891,0.18011527377521613,2.734870317002882
316,1629674,Neemias Queta,1610612738,BOS,25.0,7,13.8,4.0,2.71,1.29,0.57,0.0,1.14,2.71,0.14,0.0,0.14,1.0,0.0,0.57,1.14,1.71,1.43,0.71,0.333,0.667,0.909,0.455,1610612738,Celtics,7,1,8,0.875,0.4048991354466859,0.9164265129682997,0.2881844380403458,0.9827089337175793,0.18011527377521613,2.7723342939481266
317,1629651,Nic Claxton,1610612751,BKN,25.0,7,22.4,5.43,4.14,1.29,1.0,0.0,3.43,7.57,0.14,0.14,0.29,0.5,0.5,0.29,0.57,1.0,0.86,0.71,0.286,0.571,1.0,0.833,1610612751,Nets,3,4,7,1.0,0.4048991354466859,0.8472622478386167,0.33429394812680113,0.760806916426513,0.4812680115273775,2.8285302593659942
318,1630208,Nick Richards,1610612766,CHA,26.0,5,27.4,9.4,9.0,0.4,0.8,0.0,5.8,14.2,0.4,0.2,0.6,0.667,0.333,1.8,0.4,2.2,2.0,1.8,0.818,0.182,0.909,0.818,1610612766,Hornets,2,4,6,0.8333333333333334,0.4048991354466859,0.962536023054755,0.1585014409221902,0.5821325648414986,0.515850144092219,2.6239193083573484
320,1629638,Nickeil Alexander-Walker,1610612750,MIN,26.0,6,22.5,1.67,1.0,0.67,2.67,0.17,0.67,1.83,0.0,0.17,0.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612750,Timberwolves,3,3,6,1.0,0.8789625360230547,0.12968299711815562,0.9193083573487032,0.1585014409221902,0.5244956772334294,2.6109510086455328
321,201587,Nicolas Batum,1610612746,LAC,35.0,6,19.1,3.67,2.33,1.33,1.33,0.17,0.33,0.67,0.17,0.33,0.5,0.333,0.667,0.0,0.33,0.33,0.33,0.17,0.0,1.0,1.0,0.5,1610612746,Clippers,2,4,6,1.0,0.9048991354466859,0.7262247838616714,0.6368876080691642,0.6282420749279539,0.8357348703170029,3.7319884726224783
322,203999,Nikola Jokić,1610612743,DEN,29.0,6,37.6,5.17,3.33,1.83,4.0,0.0,2.83,6.5,0.17,0.33,0.5,0.333,0.667,0.33,0.5,0.83,0.83,0.83,0.4,0.6,1.0,1.0,1610612743,Nuggets,3,3,6,1.0,0.4048991354466859,0.5100864553314121,0.8674351585014409,0.5619596541786743,0.5734870317002881,2.9178674351585014
323,1631107,Nikola Jović,1610612748,MIA,21.0,5,23.5,3.8,2.8,1.0,1.4,0.0,0.6,1.4,0.2,0.2,0.4,0.5,0.5,0.0,1.0,1.0,0.6,0.4,0.0,1.0,1.0,0.667,1610612748,Heat,3,2,5,1.0,0.4048991354466859,0.6368876080691642,0.49855907780979825,0.8904899135446686,0.5648414985590778,2.9956772334293946
324,202696,Nikola Vučević,1610612741,CHI,34.0,6,33.3,9.5,5.5,4.0,0.83,0.0,3.17,7.0,0.0,0.0,0.0,0.0,0.0,0.83,2.5,3.33,3.17,1.83,0.25,0.75,0.95,0.55,1610612741,Bulls,3,3,6,1.0,0.4048991354466859,0.9077809798270894,0.11815561959654179,0.9798270893371758,0.18011527377521613,2.590778097982709
325,1641730,Noah Clowney,1610612751,BKN,20.0,7,16.1,3.71,2.29,1.43,0.86,0.0,0.14,0.43,0.14,0.29,0.43,0.333,0.667,0.0,0.71,0.71,0.71,0.14,0.0,1.0,1.0,0.2,1610612751,Nets,3,4,7,1.0,0.4048991354466859,0.8213256484149856,0.42363112391930835,0.9020172910662824,0.8544668587896254,3.4063400576368874
326,1626181,Norman Powell,1610612746,LAC,31.0,6,33.1,3.0,1.17,1.83,1.83,0.0,0.17,0.33,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.17,0.0,1.0,1.0,0.333,1610612746,Clippers,2,4,6,1.0,0.4048991354466859,0.23919308357348704,0.4553314121037464,0.5878962536023055,0.18011527377521613,1.8674351585014408
