seas_id,season,player_id,player,pos,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,position,value,ht_ft,ht_in,wt,full_in_ht,position_2
29648,2022,4219,Aaron Gordon,PF,DEN,75,2376,0,0,51,46,3,wing_big_percent,97,6,8,235,80,wing
29649,2022,4899,Aaron Henry,SF,PHI,6,17,0,11,69,21,0,wing_big_percent,90,NA,NA,NA,NA,wing
29651,2022,4582,Aaron Holiday,PG,WAS,41,663,100,0,0,0,0,guard_percent,100,6,0,185,72,guard
29652,2022,4582,Aaron Holiday,PG,PHO,22,358,98,2,0,0,0,guard_percent,100,6,0,185,72,guard
29653,2022,4805,Aaron Nesmith,SF,BOS,52,574,1,30,63,7,0,wing_small_percent,93,6,5,215,77,wing
29654,2022,4900,Aaron Wiggins,SG,OKC,50,1209,8,66,25,1,0,wing_small_percent,91,6,6,200,78,wing
29655,2022,4463,Abdel Nader,SF,PHO,14,145,0,13,86,1,0,wing_small_percent,99,NA,NA,NA,NA,wing
29656,2022,4901,Ade Murkey,SG,SAC,1,1,0,0,100,0,0,wing_small_percent,100,NA,NA,NA,NA,wing
29656,2022,4901,Ade Murkey,SG,SAC,1,1,0,0,100,0,0,wing_big_percent,100,NA,NA,NA,NA,wing
29657,2022,4688,Admiral Schofield,SF,ORL,38,469,0,4,56,40,0,wing_big_percent,96,6,5,241,77,wing
29658,2022,4902,Ahmad Caver,PG,IND,1,1,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
29659,2022,3734,Al Horford,C,BOS,69,2005,0,0,0,1,99,big_percent,100,6,9,240,81,big
29660,2022,3982,Alec Burks,SG,NYK,81,2318,35,35,30,0,0,guard_percent,70,6,6,214,78,guard
29661,2022,4903,Aleem Ford,SF,ORL,5,74,0,11,44,33,11,wing_big_percent,77,NA,NA,NA,NA,wing
29662,2022,4806,Aleksej Pokusevski,PF,OKC,61,1233,0,0,2,49,49,big_percent,98,7,0,190,84,big
29663,2022,4465,Alex Caruso,SG,CHI,41,1147,37,60,3,0,0,guard_percent,97,6,4,186,76,guard
29664,2022,4142,Alex Len,C,SAC,39,620,0,0,0,0,100,big_percent,100,7,0,250,84,big
29665,2022,4466,Alfonzo McKinnie,SF,CHI,17,206,0,6,47,47,0,wing_big_percent,94,NA,NA,NA,NA,wing
29667,2022,4583,Alize Johnson,PF,CHI,16,121,0,0,4,20,76,big_percent,96,NA,NA,NA,NA,big
29668,2022,4583,Alize Johnson,PF,WAS,3,18,0,0,39,61,0,wing_big_percent,100,NA,NA,NA,NA,wing
29669,2022,4583,Alize Johnson,PF,NOP,4,28,0,0,4,69,27,big_percent,96,NA,NA,NA,NA,big
29670,2022,4904,Alperen Şengün,C,HOU,72,1489,0,0,0,22,78,big_percent,100,6,9,235,81,big
29671,2022,4690,Amir Coffey,SG,LAC,69,1567,3,53,39,5,0,wing_small_percent,92,6,7,210,79,wing
29673,2022,4064,Andre Drummond,C,PHI,49,902,0,0,0,1,99,big_percent,100,6,10,279,82,big
29674,2022,4064,Andre Drummond,C,BRK,24,535,0,0,0,0,100,big_percent,100,6,10,279,82,big
29675,2022,3500,Andre Iguodala,SF,GSW,31,603,1,13,64,21,1,wing_big_percent,85,6,6,215,78,wing
29676,2022,4223,Andrew Wiggins,SF,GSW,73,2329,0,2,64,32,2,wing_big_percent,96,6,7,197,79,wing
29677,2022,4586,Anfernee Simons,SG,POR,57,1681,68,32,0,0,0,guard_percent,100,6,3,181,75,guard
29678,2022,4066,Anthony Davis,C,LAL,40,1404,0,0,0,24,76,big_percent,100,6,10,253,82,big
29679,2022,4808,Anthony Edwards,SG,MIN,72,2466,2,25,70,4,0,wing_small_percent,95,6,4,225,76,wing
29680,2022,4809,Anthony Gill,PF,WAS,44,463,0,0,16,77,7,wing_big_percent,93,6,7,230,79,wing
29681,2022,4810,Anthony Lamb,SF,SAS,2,8,0,0,50,50,0,wing_big_percent,100,6,6,227,78,wing
29683,2022,4811,Armoni Brooks,SG,HOU,41,690,58,39,3,0,0,guard_percent,97,6,3,195,75,guard
29684,2022,4811,Armoni Brooks,PG,TOR,13,154,75,25,0,0,0,guard_percent,100,6,3,195,75,guard
29685,2022,4905,Arnoldas Kulboka,SF,CHO,2,5,0,0,49,51,0,wing_big_percent,100,6,9,198,81,wing
29686,2022,4906,Austin Reaves,SG,LAL,61,1418,5,47,47,2,0,wing_small_percent,94,6,5,206,77,wing
29687,2022,4069,Austin Rivers,SG,DEN,67,1480,1,58,41,1,0,wing_small_percent,99,6,4,200,76,wing
29688,2022,3918,Avery Bradley,SG,LAL,62,1406,17,79,3,0,0,guard_percent,96,6,3,180,75,guard
29689,2022,4907,Ayo Dosunmu,SG,CHI,77,2110,25,63,12,0,0,guard_percent,88,6,5,200,77,guard
29690,2022,4588,B.J. Johnson,SF,ORL,4,65,1,49,50,0,0,wing_small_percent,99,NA,NA,NA,NA,wing
29691,2022,4472,Bam Adebayo,C,MIA,56,1825,0,0,0,2,98,big_percent,100,6,9,255,81,big
29692,2022,4148,Ben McLemore,SG,POR,64,1285,11,72,18,0,0,wing_small_percent,90,6,3,195,75,wing
29693,2022,3984,Bismack Biyombo,C,PHO,36,506,0,0,0,5,95,big_percent,100,6,8,255,80,big
29694,2022,3920,Blake Griffin,PF,BRK,56,958,0,0,8,52,40,big_percent,92,6,9,250,81,big
29695,2022,4306,Boban Marjanović,C,DAL,23,128,0,0,0,0,100,big_percent,100,7,3,290,87,big
29696,2022,4307,Bobby Portis,C,MIL,72,2028,0,0,0,7,93,big_percent,100,6,10,250,82,big
29697,2022,4475,Bogdan Bogdanović,SG,ATL,63,1848,0,35,65,1,0,wing_small_percent,100,6,6,220,78,wing
29698,2022,4224,Bojan Bogdanović,PF,UTA,69,2131,0,0,5,94,1,wing_big_percent,99,6,7,226,79,wing
29699,2022,4692,Bol Bol,PF,DEN,14,81,0,0,0,14,86,big_percent,100,7,2,220,86,big
29700,2022,4908,Bones Hyland,PG,DEN,69,1310,52,47,1,0,0,guard_percent,99,6,3,173,75,guard
29702,2022,4591,Brad Wanamaker,PG,IND,22,293,92,9,0,0,0,guard_percent,101,NA,NA,NA,NA,guard
29703,2022,4591,Brad Wanamaker,PG,WAS,1,27,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
29704,2022,4072,Bradley Beal,SG,WAS,40,1439,16,83,1,0,0,guard_percent,99,6,4,207,76,guard
29705,2022,4909,Brandon Boston Jr.,SG,LAC,51,760,12,41,45,2,0,wing_small_percent,86,6,7,185,79,wing
29706,2022,4693,Brandon Clarke,PF,MEM,64,1246,0,0,17,82,1,wing_big_percent,99,6,8,215,80,wing
29707,2022,4592,Brandon Goodwin,PG,CLE,36,502,100,0,0,0,0,guard_percent,100,6,0,180,72,guard
29708,2022,4379,Brandon Ingram,SF,NOP,55,1869,0,23,60,17,0,wing_small_percent,83,6,8,190,80,wing
29709,2022,3985,Brandon Knight,PG,DAL,5,65,50,51,0,0,0,guard_percent,101,NA,NA,NA,NA,guard
29710,2022,4910,Brandon Williams,PG,POR,24,640,100,0,0,0,0,guard_percent,100,6,2,190,74,guard
29712,2022,4911,Braxton Key,SF,PHI,2,6,0,0,0,100,0,wing_big_percent,100,6,8,230,80,wing
29712,2022,4911,Braxton Key,SF,PHI,2,6,0,0,0,100,0,big_percent,100,6,8,230,80,big
29713,2022,4911,Braxton Key,SF,DET,9,191,0,0,8,86,6,wing_big_percent,94,6,8,230,80,wing
29714,2022,4813,Brodric Thomas,SG,BOS,12,60,59,41,0,0,0,guard_percent,100,6,5,185,77,guard
29715,2022,3801,Brook Lopez,C,MIL,13,298,0,0,0,0,100,big_percent,100,7,0,282,84,big
29716,2022,4594,Bruce Brown,SF,BRK,72,1774,0,26,65,9,0,wing_small_percent,91,6,4,202,76,wing
29718,2022,4695,Bruno Fernando,C,BOS,20,58,0,0,0,12,88,big_percent,100,6,9,240,81,big
29719,2022,4695,Bruno Fernando,C,HOU,10,94,0,0,0,0,100,big_percent,100,6,9,240,81,big
29721,2022,4381,Bryn Forbes,SG,SAS,40,676,28,70,2,0,0,guard_percent,98,6,2,205,74,guard
29722,2022,4381,Bryn Forbes,SG,DEN,35,610,1,88,12,0,0,wing_small_percent,100,6,2,205,74,wing
29724,2022,4382,Buddy Hield,SG,SAC,55,1574,0,31,66,3,0,wing_small_percent,97,6,4,220,76,wing
29725,2022,4382,Buddy Hield,SG,IND,26,925,4,53,43,1,0,wing_small_percent,96,6,4,220,76,wing
29726,2022,3582,C.J. Miles,SG,BOS,1,2,0,100,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
29726,2022,3582,C.J. Miles,SG,BOS,1,2,0,100,0,0,0,wing_small_percent,100,NA,NA,NA,NA,wing
29727,2022,4912,Cade Cunningham,PG,DET,64,2088,3,86,11,0,0,wing_small_percent,97,6,6,220,78,wing
29728,2022,4696,Caleb Martin,SF,MIA,60,1372,0,20,58,22,0,wing_big_percent,80,6,5,205,77,wing
29730,2022,4697,Cam Reddish,SF,ATL,34,797,0,1,80,19,0,wing_big_percent,99,6,8,218,80,wing
29731,2022,4697,Cam Reddish,SF,NYK,15,215,0,0,79,21,0,wing_big_percent,100,6,8,218,80,wing
29732,2022,4913,Cam Thomas,SG,BRK,67,1176,1,54,43,2,0,wing_small_percent,97,6,4,210,76,wing
29733,2022,4698,Cameron Johnson,PF,PHO,66,1730,0,0,3,91,6,big_percent,97,6,8,210,80,big
29734,2022,4914,Cameron McGriff,SF,POR,3,46,0,0,14,78,8,wing_big_percent,92,NA,NA,NA,NA,wing
29735,2022,4814,Cameron Oliver,SF,ATL,2,43,0,0,0,38,62,big_percent,100,NA,NA,NA,NA,big
29736,2022,4311,Cameron Payne,PG,PHO,58,1278,81,19,0,0,0,guard_percent,100,6,1,183,73,guard
29738,2022,4383,Caris LeVert,SG,IND,39,1214,8,60,31,0,0,wing_small_percent,91,6,6,205,78,wing
29739,2022,4383,Caris LeVert,SG,CLE,19,567,7,91,2,0,0,guard_percent,98,6,6,205,78,guard
29741,2022,4915,Carlik Jones,PG,DAL,3,19,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
29742,2022,4915,Carlik Jones,PG,DEN,2,4,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
29743,2022,3435,Carmelo Anthony,PF,LAL,69,1793,0,0,0,59,41,big_percent,100,6,7,238,79,big
29744,2022,4699,Carsen Edwards,SG,DET,4,79,16,69,15,0,0,guard_percent,85,5,11,200,71,guard
29745,2022,4815,Cassius Stanley,SG,DET,9,155,5,49,46,0,0,wing_small_percent,95,NA,NA,NA,NA,wing
29746,2022,4816,Cassius Winston,PG,WAS,7,39,59,41,0,0,0,guard_percent,100,6,1,185,73,guard
29747,2022,4916,Cat Barber,PG,ATL,3,13,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
29748,2022,4479,Cedi Osman,SF,CLE,66,1462,0,32,60,9,0,wing_small_percent,92,6,7,230,79,wing
29749,2022,4596,Chandler Hutchison,SF,PHO,6,22,0,16,54,30,0,wing_big_percent,84,NA,NA,NA,NA,wing
29750,2022,4917,Charles Bassey,PF,PHI,23,168,0,0,0,20,80,big_percent,100,6,11,235,83,big
29752,2022,4700,Charlie Brown,SG,DAL,3,15,0,35,51,14,0,wing_small_percent,86,NA,NA,NA,NA,wing
29753,2022,4700,Charlie Brown,SG,PHI,19,162,5,59,36,0,0,wing_small_percent,95,NA,NA,NA,NA,wing
29755,2022,4918,Chaundee Brown Jr.,SF,LAL,2,21,0,4,71,25,0,wing_big_percent,96,NA,NA,NA,NA,wing
29756,2022,4918,Chaundee Brown Jr.,SG,ATL,3,83,1,41,59,0,0,wing_small_percent,100,NA,NA,NA,NA,wing
29757,2022,4385,Cheick Diallo,C,DET,3,31,0,0,0,0,100,big_percent,100,NA,NA,NA,NA,big
29758,2022,4597,Chimezie Metu,C,SAC,60,1279,0,0,0,73,27,big_percent,100,6,9,225,81,big
29759,2022,4481,Chris Boucher,PF,TOR,80,1690,1,24,46,26,4,wing_big_percent,72,6,9,200,81,wing
29760,2022,4598,Chris Chiozza,PG,GSW,34,372,100,0,0,0,0,guard_percent,100,5,11,175,71,guard
29761,2022,4919,Chris Duarte,SG,IND,55,1541,23,62,15,0,0,guard_percent,85,6,6,190,78,guard
29762,2022,3585,Chris Paul,PG,PHO,65,2139,100,0,0,0,0,guard_percent,100,6,0,175,72,guard
29764,2022,4702,Chris Silva,PF,MIN,1,3,0,0,0,0,100,big_percent,100,NA,NA,NA,NA,big
29765,2022,4702,Chris Silva,PF,MIA,9,88,0,0,0,19,81,big_percent,100,NA,NA,NA,NA,big
29766,2022,4313,Christian Wood,C,HOU,68,2094,0,0,0,0,100,big_percent,100,6,10,214,82,big
29767,2022,4817,Chuma Okeke,PF,ORL,70,1749,0,0,6,89,5,wing_big_percent,95,6,6,229,78,wing
29768,2022,4818,CJ Elleby,SF,POR,58,1174,0,6,60,33,1,wing_big_percent,93,6,6,200,78,wing
29770,2022,4154,CJ McCollum,SG,POR,36,1267,4,90,7,0,0,wing_small_percent,97,6,3,190,75,wing
29771,2022,4154,CJ McCollum,SG,NOP,26,878,41,57,1,0,0,guard_percent,98,6,3,190,75,guard
29772,2022,4230,Clint Capela,C,ATL,74,2042,0,0,0,0,100,big_percent,100,6,10,240,82,big
29773,2022,4703,Coby White,PG,CHI,61,1675,99,1,0,0,0,guard_percent,100,6,5,195,77,guard
29774,2022,4704,Cody Martin,SF,CHO,71,1866,6,65,28,1,0,wing_small_percent,93,6,5,205,77,wing
29775,2022,4155,Cody Zeller,C,POR,27,355,0,0,0,0,100,big_percent,100,NA,NA,NA,NA,big
29776,2022,4819,Cole Anthony,PG,ORL,65,2059,99,1,0,0,0,guard_percent,100,6,2,185,74,guard
29777,2022,4599,Collin Sexton,SG,CLE,11,316,8,86,6,0,0,guard_percent,94,6,1,190,73,guard
29778,2022,4920,Corey Kispert,SF,WAS,77,1801,0,35,62,2,0,wing_small_percent,97,6,7,220,79,wing
29779,2022,3992,Cory Joseph,PG,DET,65,1600,95,6,0,0,0,guard_percent,101,6,3,200,75,guard
29780,2022,4921,Craig Sword,SG,WAS,3,19,34,66,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
29782,2022,3805,D.J. Augustin,PG,HOU,34,510,100,0,0,0,0,guard_percent,100,5,11,183,71,guard
29783,2022,3805,D.J. Augustin,PG,LAL,21,373,100,0,0,0,0,guard_percent,100,5,11,183,71,guard
29784,2022,4482,D.J. Wilson,PF,TOR,4,54,0,0,0,16,84,big_percent,100,NA,NA,NA,NA,big
29785,2022,4317,D'Angelo Russell,PG,MIN,65,2077,55,45,0,0,0,guard_percent,100,6,4,193,76,guard
29786,2022,4922,Daishen Nix,SG,HOU,24,261,0,14,82,4,0,wing_small_percent,96,6,5,224,77,wing
29787,2022,4820,Dakota Mathias,SG,MEM,6,16,80,20,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
29788,2022,4923,Dalano Banton,SF,TOR,64,696,8,36,46,9,0,wing_small_percent,82,6,9,204,81,wing
29789,2022,4387,Damian Jones,C,SAC,56,1017,0,0,0,0,100,big_percent,100,6,11,245,83,big
29790,2022,4077,Damian Lillard,PG,POR,29,1056,100,0,0,0,0,guard_percent,100,6,2,195,74,guard
29791,2022,4484,Damion Lee,SG,GSW,63,1256,4,67,29,1,0,wing_small_percent,96,6,5,210,77,wing
29792,2022,4485,Damyean Dotson,SG,NYK,2,21,30,70,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
29793,2022,4705,Daniel Gafford,C,WAS,72,1444,0,0,0,0,100,big_percent,100,6,10,234,82,big
29794,2022,4821,Daniel Oturu,C,TOR,3,27,0,0,0,0,100,big_percent,100,NA,NA,NA,NA,big
29796,2022,4487,Daniel Theis,C,HOU,26,584,0,0,0,61,40,big_percent,101,6,8,245,80,big
29797,2022,4487,Daniel Theis,C,BOS,21,393,0,0,0,30,70,big_percent,100,6,8,245,80,big
29798,2022,3807,Danilo Gallinari,PF,ATL,66,1672,0,0,0,76,24,big_percent,100,6,10,233,82,big
29799,2022,3867,Danny Green,SF,PHI,62,1353,0,6,84,10,0,wing_big_percent,94,6,6,215,78,wing
29801,2022,4389,Danuel House,SF,HOU,16,233,0,0,11,88,1,wing_big_percent,99,NA,NA,NA,NA,wing
29802,2022,4389,Danuel House,SF,NYK,1,3,0,0,100,0,0,wing_small_percent,100,NA,NA,NA,NA,wing
29802,2022,4389,Danuel House,SF,NYK,1,3,0,0,100,0,0,wing_big_percent,100,NA,NA,NA,NA,wing
29803,2022,4389,Danuel House,SF,UTA,25,491,0,4,81,15,0,wing_big_percent,96,NA,NA,NA,NA,wing
29804,2022,4706,DaQuan Jeffries,SG,MEM,3,9,0,10,53,37,0,wing_big_percent,90,NA,NA,NA,NA,wing
29805,2022,4707,Darius Bazley,PF,OKC,69,1924,0,0,16,77,7,wing_big_percent,93,6,8,208,80,wing
29806,2022,4708,Darius Garland,PG,CLE,68,2430,95,5,0,0,0,guard_percent,100,6,1,192,73,guard
29807,2022,3869,Darren Collison,PG,LAL,3,37,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
29808,2022,4924,David Duke Jr.,PG,BRK,22,341,19,79,3,0,0,guard_percent,98,6,5,205,77,guard
29809,2022,4925,David Johnson,SG,TOR,2,2,0,100,0,0,0,guard_percent,100,6,5,210,77,guard
29809,2022,4925,David Johnson,SG,TOR,2,2,0,100,0,0,0,wing_small_percent,100,6,5,210,77,wing
29810,2022,4391,David Nwaba,SF,HOU,46,609,0,2,50,44,4,wing_big_percent,94,6,5,219,77,wing
29811,2022,4926,Davion Mitchell,PG,SAC,75,2076,67,33,0,0,0,guard_percent,100,6,2,205,74,guard
29813,2022,4392,Dāvis Bertāns,PF,WAS,34,501,0,0,0,81,20,big_percent,101,6,10,225,82,big
29814,2022,4392,Dāvis Bertāns,PF,DAL,22,306,0,0,0,68,32,big_percent,100,6,10,225,82,big
29815,2022,4488,Davon Reed,SG,DEN,48,668,0,11,67,22,0,wing_big_percent,89,6,5,208,77,wing
29816,2022,4927,Day'Ron Sharpe,PF,BRK,32,391,0,0,0,5,96,big_percent,101,6,11,265,83,big
29817,2022,4489,De'Aaron Fox,PG,SAC,59,2083,100,0,0,0,0,guard_percent,100,6,3,185,75,guard
29818,2022,4709,De'Andre Hunter,SF,ATL,53,1577,0,0,65,35,0,wing_big_percent,100,6,8,225,80,wing
29819,2022,4602,De'Anthony Melton,SG,MEM,73,1657,20,78,3,0,0,guard_percent,98,6,2,200,74,guard
29820,2022,4710,Dean Wade,PF,CLE,51,980,0,1,62,34,3,wing_big_percent,96,6,9,228,81,wing
29821,2022,4603,Deandre Ayton,C,PHO,58,1713,0,0,0,0,100,big_percent,100,6,11,250,83,big
