,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,G,MIN,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB,TeamID,TeamName,WINS,LOSSES,TeamGP,G_PERCENT,CHARGES_DRAWN_pct_rank,CONTESTED_SHOTS_pct_rank,DEFLECTIONS_pct_rank,DEF_BOXOUTS_pct_rank,DEF_LOOSE_BALLS_RECOVERED_pct_rank,sum
0,203932,Aaron Gordon,1610612743,DEN,26.0,74,31.6,5.32,3.47,1.85,0.91,0.01,0.72,1.76,0.42,0.24,0.66,0.633,0.367,0.14,0.39,0.53,0.45,0.32,0.256,0.744,0.943,0.686,1610612743,Nuggets,47,33,80,0.925,0.3333333333333333,0.3563218390804598,0.0603448275862069,0.2471264367816092,0.1752873563218391,1.1724137931034482
2,1628988,Aaron Holiday,1610612756,PHX,25.0,60,16.0,2.53,1.2,1.33,1.3,0.0,0.12,0.3,0.2,0.27,0.47,0.429,0.571,0.03,0.3,0.33,0.32,0.05,0.1,0.9,0.95,0.15,1610612756,Suns,63,16,79,0.759493670886076,0.15229885057471265,0.29022988505747127,0.8505747126436781,0.44971264367816094,0.8994252873563219,2.6422413793103448
3,1630174,Aaron Nesmith,1610612738,BOS,22.0,49,11.0,2.9,1.8,1.1,0.57,0.08,0.08,0.2,0.1,0.14,0.24,0.417,0.583,0.06,0.41,0.47,0.43,0.2,0.13,0.87,0.955,0.455,1610612738,Celtics,49,30,79,0.620253164556962,0.9281609195402298,0.75,0.4396551724137931,0.7155172413793104,0.6551724137931034,3.488505747126437
4,1630598,Aaron Wiggins,1610612760,OKC,23.0,50,24.2,6.06,3.06,3.0,1.28,0.0,0.28,0.6,0.2,0.32,0.52,0.385,0.615,0.02,0.46,0.48,0.44,0.18,0.042,0.958,0.957,0.391,1610612760,Thunder,24,55,79,0.6329113924050633,0.15229885057471265,0.7011494252873564,0.46839080459770116,0.45689655172413796,0.6982758620689655,2.4770114942528734
9,201143,Al Horford,1610612738,BOS,35.0,67,29.1,11.0,7.4,3.6,0.97,0.0,2.04,4.69,0.3,0.31,0.61,0.488,0.512,0.33,2.0,2.33,2.01,1.25,0.141,0.859,0.978,0.609,1610612738,Celtics,49,30,79,0.8481012658227848,0.15229885057471265,0.9511494252873564,0.11781609195402298,0.9224137931034483,0.46839080459770116,2.6120689655172415
10,202692,Alec Burks,1610612752,NYK,30.0,78,28.3,5.44,2.65,2.78,1.69,0.0,0.19,0.42,0.35,0.37,0.72,0.482,0.518,0.0,0.23,0.23,0.19,0.06,0.0,1.0,1.0,0.333,1610612752,Knicks,35,44,79,0.9873417721518988,0.15229885057471265,0.49712643678160917,0.6149425287356322,0.11206896551724138,0.6810344827586207,2.057471264367816
12,1630197,Aleksej Pokusevski,1610612760,OKC,20.0,61,20.2,5.84,3.21,2.62,1.18,0.0,0.36,0.82,0.13,0.21,0.34,0.381,0.619,0.0,0.3,0.3,0.28,0.13,0.0,1.0,1.0,0.471,1610612760,Thunder,24,55,79,0.7721518987341772,0.15229885057471265,0.7988505747126436,0.5948275862068966,0.32471264367816094,0.4425287356321839,2.3132183908045976
13,1627936,Alex Caruso,1610612741,CHI,28.0,41,28.0,4.76,2.22,2.54,3.32,0.17,0.61,1.29,0.17,0.49,0.66,0.259,0.741,0.0,0.51,0.51,0.51,0.24,0.0,1.0,1.0,0.476,1610612741,Bulls,45,34,79,0.5189873417721519,0.8994252873563219,0.3649425287356322,0.985632183908046,0.4339080459770115,0.9137931034482759,3.597701149425287
17,1630578,Alperen Sengun,1610612745,HOU,19.0,70,20.3,7.27,5.27,2.0,1.71,0.16,2.11,5.17,0.36,0.2,0.56,0.641,0.359,0.41,1.36,1.77,1.34,0.71,0.234,0.766,0.922,0.49,1610612745,Rockets,20,60,80,0.875,0.9425287356321839,0.9109195402298851,0.8735632183908046,0.9137931034482759,0.382183908045977,4.022988505747126
18,1629599,Amir Coffey,1610612746,LAC,24.0,66,22.9,2.94,1.79,1.15,1.12,0.05,0.21,0.44,0.21,0.14,0.35,0.609,0.391,0.02,0.3,0.32,0.29,0.11,0.048,0.952,0.95,0.35,1610612746,Clippers,39,40,79,0.8354430379746836,0.7298850574712644,0.13505747126436782,0.3793103448275862,0.27298850574712646,0.07758620689655173,1.5948275862068968
19,203083,Andre Drummond,1610612751,BKN,28.0,70,19.7,6.56,5.19,1.37,2.17,0.0,2.87,6.54,0.31,0.21,0.53,0.595,0.405,1.17,0.87,2.04,1.91,1.66,0.573,0.427,0.957,0.829,1610612751,Nets,41,38,79,0.8860759493670886,0.15229885057471265,0.8793103448275862,0.9770114942528736,0.7758620689655172,0.47126436781609193,3.255747126436782
21,203952,Andrew Wiggins,1610612744,GSW,27.0,71,31.9,8.45,4.13,4.32,1.48,0.01,0.37,0.89,0.34,0.2,0.54,0.632,0.368,0.11,0.58,0.69,0.62,0.23,0.163,0.837,0.978,0.356,1610612744,Warriors,50,29,79,0.8987341772151899,0.3275862068965517,0.7557471264367817,0.3333333333333333,0.43103448275862066,0.08620689655172414,1.9339080459770117
22,1629014,Anfernee Simons,1610612757,POR,22.0,57,29.5,4.05,1.58,2.47,0.77,0.02,0.19,0.46,0.23,0.25,0.47,0.481,0.519,0.0,0.07,0.07,0.07,0.04,0.0,1.0,1.0,0.5,1610612757,Trail Blazers,27,52,79,0.7215189873417721,0.4396551724137931,0.1781609195402299,0.028735632183908046,0.011494252873563218,0.2614942528735632,0.9195402298850575
23,203076,Anthony Davis,1610612747,LAL,29.0,40,35.1,10.93,6.95,3.98,2.4,0.05,2.28,5.18,0.55,0.33,0.88,0.629,0.371,0.45,0.68,1.13,1.0,0.75,0.4,0.6,1.0,0.75,1610612747,Lakers,31,48,79,0.5063291139240507,0.6522988505747126,0.8477011494252874,0.7241379310344828,0.46264367816091956,0.3505747126436782,3.0373563218390807
24,1630162,Anthony Edwards,1610612750,MIN,20.0,70,34.4,5.24,2.7,2.54,2.53,0.01,0.17,0.41,0.47,0.64,1.11,0.423,0.577,0.0,0.11,0.11,0.11,0.06,0.0,1.0,1.0,0.5,1610612750,Timberwolves,45,35,80,0.875,0.3204022988505747,0.27011494252873564,0.7787356321839081,0.014367816091954023,0.9396551724137931,2.3232758620689653
25,1630264,Anthony Gill,1610612764,WAS,29.0,41,10.1,2.61,1.54,1.07,0.27,0.02,0.8,1.73,0.17,0.12,0.29,0.583,0.417,0.15,0.51,0.66,0.46,0.2,0.222,0.778,0.95,0.4,1610612764,Wizards,35,44,79,0.5189873417721519,0.7097701149425287,0.7270114942528736,0.03735632183908046,0.8160919540229885,0.5818965517241379,2.8721264367816093
27,1629717,Armoni Brooks,1610612761,TOR,23.0,52,15.6,1.98,0.77,1.21,1.17,0.02,0.0,0.0,0.12,0.12,0.23,0.5,0.5,0.0,0.06,0.06,0.04,0.0,0.0,1.0,0.667,0.0,1610612761,Raptors,46,33,79,0.6582278481012658,0.6149425287356322,0.1235632183908046,0.8017241379310345,0.028735632183908046,0.1853448275862069,1.7543103448275863
29,1630559,Austin Reaves,1610612747,LAL,23.0,58,22.7,5.53,3.12,2.41,1.1,0.26,0.14,0.34,0.16,0.14,0.29,0.529,0.471,0.07,0.41,0.48,0.41,0.14,0.143,0.857,0.889,0.296,1610612747,Lakers,31,48,79,0.7341772151898734,0.9770114942528736,0.6925287356321839,0.3649425287356322,0.42528735632183906,0.08045977011494253,2.540229885057471
30,203085,Austin Rivers,1610612743,DEN,29.0,65,22.0,2.63,1.42,1.22,1.46,0.0,0.05,0.12,0.09,0.2,0.29,0.316,0.684,0.0,0.22,0.22,0.2,0.03,0.0,1.0,1.0,0.154,1610612743,Nuggets,47,33,80,0.8125,0.15229885057471265,0.10344827586206896,0.7011494252873564,0.1724137931034483,0.31896551724137934,1.4482758620689657
31,202340,Avery Bradley,1610612747,LAL,31.0,62,22.7,2.68,1.21,1.47,1.55,0.03,0.44,1.03,0.1,0.29,0.39,0.25,0.75,0.06,0.65,0.71,0.58,0.11,0.091,0.909,0.857,0.167,1610612747,Lakers,31,48,79,0.7848101265822784,0.6264367816091954,0.09195402298850575,0.7212643678160919,0.6293103448275862,0.6609195402298851,2.7298850574712645
32,1630245,Ayo Dosunmu,1610612741,CHI,22.0,74,27.2,4.77,3.14,1.64,1.3,0.01,0.22,0.45,0.3,0.46,0.76,0.393,0.607,0.03,0.16,0.19,0.19,0.11,0.143,0.857,1.0,0.571,1610612741,Bulls,45,34,79,0.9367088607594937,0.35344827586206895,0.40229885057471265,0.35344827586206895,0.06321839080459771,0.9051724137931034,2.0775862068965516
34,1628389,Bam Adebayo,1610612748,MIA,24.0,55,32.6,7.76,4.87,2.89,2.44,0.05,3.75,9.55,0.55,0.38,0.93,0.588,0.412,0.58,2.75,3.33,2.87,1.65,0.175,0.825,0.969,0.558,1610612748,Heat,52,28,80,0.6875,0.6752873563218391,0.6781609195402298,0.7988505747126436,0.9741379310344828,0.5545977011494253,3.6810344827586206
35,203463,Ben McLemore,1610612757,POR,29.0,61,19.8,2.56,0.92,1.64,0.98,0.02,0.08,0.18,0.21,0.23,0.44,0.481,0.519,0.0,0.31,0.31,0.28,0.05,0.0,1.0,1.0,0.176,1610612757,Trail Blazers,27,52,79,0.7721518987341772,0.5344827586206896,0.14080459770114942,0.3936781609195402,0.35344827586206895,0.5459770114942529,1.9683908045977012
37,201933,Blake Griffin,1610612751,BKN,33.0,56,17.1,4.52,2.73,1.79,0.95,0.46,1.61,3.7,0.21,0.2,0.41,0.522,0.478,0.11,0.93,1.04,0.95,0.55,0.103,0.897,1.0,0.585,1610612751,Nets,41,38,79,0.7088607594936709,1.0,0.7528735632183908,0.5201149425287356,0.8477011494252874,0.5632183908045977,3.6839080459770113
39,1626171,Bobby Portis,1610612749,MIL,27.0,70,28.3,9.03,5.43,3.6,1.63,0.0,1.76,4.19,0.44,0.24,0.69,0.646,0.354,0.87,2.04,2.91,2.31,1.54,0.299,0.701,0.959,0.639,1610612749,Bucks,49,30,79,0.8860759493670886,0.15229885057471265,0.8563218390804598,0.5718390804597702,0.9367816091954023,0.26436781609195403,2.781609195402299
40,203992,Bogdan Bogdanovic,1610612737,ATL,29.0,60,29.3,5.83,2.63,3.2,1.97,0.0,0.45,1.02,0.17,0.25,0.42,0.4,0.6,0.02,0.73,0.75,0.65,0.23,0.022,0.978,0.951,0.341,1610612737,Hawks,41,38,79,0.759493670886076,0.15229885057471265,0.5459770114942529,0.7126436781609196,0.5747126436781609,0.27298850574712646,2.2586206896551726
41,202711,Bojan Bogdanovic,1610612762,UTA,32.0,67,30.9,4.24,1.9,2.34,0.73,0.01,0.28,0.76,0.24,0.22,0.46,0.516,0.484,0.12,0.69,0.81,0.61,0.27,0.148,0.852,0.932,0.409,1610612762,Jazz,47,32,79,0.8481012658227848,0.33620689655172414,0.1752873563218391,0.014367816091954023,0.5287356321839081,0.12931034482758622,1.1839080459770117
43,1630538,Bones Hyland,1610612743,DEN,21.0,67,18.9,3.31,1.52,1.79,1.16,0.0,0.1,0.3,0.13,0.28,0.42,0.321,0.679,0.0,0.15,0.15,0.15,0.07,0.0,1.0,1.0,0.5,1610612743,Nuggets,47,33,80,0.8375,0.15229885057471265,0.3994252873563218,0.6551724137931034,0.10632183908045977,0.8045977011494253,2.117816091954023
45,203078,Bradley Beal,1610612764,WAS,28.0,40,36.0,4.58,2.25,2.33,1.93,0.18,0.5,1.08,0.6,0.53,1.13,0.533,0.467,0.0,0.3,0.3,0.28,0.15,0.0,1.0,0.917,0.5,1610612764,Wizards,35,44,79,0.5063291139240507,0.8591954022988506,0.12643678160919541,0.4827586206896552,0.1235632183908046,0.7959770114942529,2.387931034482759
46,1630527,Brandon Boston Jr.,1610612746,LAC,20.0,50,14.4,2.28,0.92,1.36,0.86,0.0,0.02,0.06,0.14,0.12,0.26,0.538,0.462,0.0,0.38,0.38,0.32,0.08,0.0,1.0,0.941,0.235,1610612746,Clippers,39,40,79,0.6329113924050633,0.15229885057471265,0.29454022988505746,0.617816091954023,0.5977011494252874,0.2442528735632184,1.906609195402299
47,1629634,Brandon Clarke,1610612763,MEM,25.0,62,19.6,6.29,4.26,2.03,1.15,0.0,2.05,4.48,0.26,0.31,0.56,0.457,0.543,0.52,1.21,1.73,1.5,0.71,0.299,0.701,0.939,0.444,1610612763,Grizzlies,55,24,79,0.7848101265822784,0.15229885057471265,0.8649425287356322,0.6005747126436781,0.8879310344827587,0.8620689655172413,3.3678160919540225
49,1627742,Brandon Ingram,1610612740,NOP,24.0,55,34.0,6.04,2.98,3.05,1.35,0.04,0.47,1.13,0.35,0.29,0.64,0.543,0.457,0.02,0.45,0.47,0.4,0.2,0.038,0.962,1.0,0.5,1610612740,Pelicans,35,44,79,0.6962025316455697,0.5833333333333334,0.4166666666666667,0.1781609195402299,0.2801724137931034,0.27011494252873564,1.728448275862069
55,1628971,Bruce Brown,1610612751,BKN,25.0,69,24.1,4.78,2.57,2.22,2.28,0.0,0.87,2.1,0.42,0.28,0.7,0.604,0.396,0.09,0.3,0.39,0.33,0.2,0.222,0.778,0.92,0.56,1610612751,Nets,41,38,79,0.8734177215189873,0.15229885057471265,0.5344827586206896,0.9224137931034483,0.25,0.5488505747126436,2.408045977011494
57,1627854,Bryn Forbes,1610612743,DEN,28.0,74,16.9,1.23,0.51,0.72,0.5,0.0,0.08,0.19,0.2,0.16,0.36,0.556,0.444,0.0,0.38,0.38,0.32,0.04,0.0,1.0,0.923,0.115,1610612743,Nuggets,47,33,80,0.925,0.15229885057471265,0.005747126436781609,0.06896551724137931,0.5316091954022989,0.35919540229885055,1.117816091954023
58,1627741,Buddy Hield,1610612754,IND,29.0,79,30.8,5.86,3.49,2.37,1.73,0.0,0.44,0.99,0.44,0.29,0.73,0.603,0.397,0.04,0.2,0.24,0.23,0.16,0.158,0.842,1.0,0.722,1610612754,Pacers,25,55,80,0.9875,0.15229885057471265,0.48563218390804597,0.5316091954022989,0.07471264367816093,0.35488505747126436,1.5991379310344829
59,1629604,CJ Elleby,1610612757,POR,21.0,55,19.6,3.53,1.87,1.65,0.95,0.05,0.24,0.58,0.22,0.27,0.49,0.444,0.556,0.02,0.25,0.27,0.25,0.15,0.067,0.933,1.0,0.571,1610612757,Trail Blazers,27,52,79,0.6962025316455697,0.7528735632183908,0.4339080459770115,0.367816091954023,0.26436781609195403,0.7385057471264368,2.557471264367816
60,203468,CJ McCollum,1610612740,NOP,30.0,59,35.3,6.54,2.95,3.59,1.51,0.02,0.2,0.42,0.51,0.39,0.9,0.566,0.434,0.0,0.25,0.25,0.2,0.1,0.0,1.0,0.923,0.462,1610612740,Pelicans,35,44,79,0.7468354430379747,0.40229885057471265,0.46264367816091956,0.25287356321839083,0.09195402298850575,0.5086206896551724,1.718390804597701
62,1630595,Cade Cunningham,1610612765,DET,20.0,62,32.4,6.9,3.95,2.95,2.27,0.03,0.42,1.0,0.48,0.52,1.0,0.484,0.516,0.1,0.71,0.81,0.68,0.32,0.12,0.88,0.933,0.444,1610612765,Pistons,23,56,79,0.7848101265822784,0.5028735632183908,0.5977011494252874,0.7442528735632183,0.5229885057471264,0.867816091954023,3.235632183908046
63,1628997,Caleb Martin,1610612748,MIA,26.0,59,22.8,4.9,2.03,2.86,1.85,0.15,0.39,1.05,0.37,0.31,0.68,0.55,0.45,0.0,0.63,0.63,0.46,0.12,0.0,1.0,0.964,0.25,1610612748,Heat,52,28,80,0.7375,0.9051724137931034,0.6120689655172413,0.8477011494252874,0.6206896551724138,0.7241379310344828,3.7097701149425286
64,1629629,Cam Reddish,1610612752,NYK,22.0,49,20.7,4.02,1.63,2.39,2.27,0.02,0.08,0.18,0.22,0.39,0.61,0.367,0.633,0.02,0.27,0.29,0.29,0.1,0.071,0.929,1.0,0.357,1610612752,Knicks,35,44,79,0.620253164556962,0.5186781609195402,0.5172413793103449,0.9741379310344828,0.27011494252873564,0.9568965517241379,3.237068965517241
65,1630560,Cam Thomas,1610612751,BKN,20.0,64,18.1,3.23,1.63,1.61,0.83,0.0,0.08,0.17,0.08,0.27,0.34,0.227,0.773,0.0,0.16,0.16,0.14,0.06,0.0,1.0,1.0,0.444,1610612751,Nets,41,38,79,0.810126582278481,0.15229885057471265,0.41954022988505746,0.3160919540229885,0.13793103448275862,0.8160919540229885,1.8419540229885059
66,1629661,Cameron Johnson,1610612756,PHX,26.0,63,26.2,5.14,2.92,2.22,1.27,0.08,0.46,1.0,0.27,0.33,0.6,0.447,0.553,0.06,0.73,0.79,0.65,0.13,0.08,0.92,0.953,0.186,1610612756,Suns,63,16,79,0.7974683544303798,0.7816091954022989,0.5229885057471264,0.3706896551724138,0.6235632183908046,0.6379310344827587,2.9367816091954024
69,1626166,Cameron Payne,1610612756,PHX,27.0,57,22.0,3.28,1.47,1.81,1.63,0.09,0.12,0.33,0.28,0.21,0.49,0.571,0.429,0.0,0.26,0.26,0.19,0.0,0.0,1.0,0.917,0.0,1610612756,Suns,63,16,79,0.7215189873417721,0.8419540229885057,0.24856321839080459,0.7816091954022989,0.2413793103448276,0.3620689655172414,2.4755747126436782
70,1627747,Caris LeVert,1610612739,CLE,27.0,56,30.7,4.82,2.04,2.79,1.54,0.04,0.2,0.45,0.45,0.45,0.89,0.5,0.5,0.0,0.36,0.36,0.32,0.07,0.0,1.0,1.0,0.222,1610612739,Cavaliers,43,37,80,0.7,0.617816091954023,0.28448275862068967,0.4109195402298851,0.22701149425287356,0.7902298850574713,2.3304597701149428
72,2546,Carmelo Anthony,1610612747,LAL,37.0,69,26.0,5.16,2.78,2.38,1.14,0.0,0.72,1.67,0.13,0.19,0.32,0.409,0.591,0.32,1.25,1.57,1.28,0.61,0.204,0.796,0.936,0.447,1610612747,Lakers,31,48,79,0.8734177215189873,0.15229885057471265,0.5402298850574713,0.27011494252873564,0.8017241379310345,0.14942528735632185,1.9137931034482758
77,1626224,Cedi Osman,1610612739,CLE,26.0,64,22.0,3.16,1.69,1.47,1.25,0.02,0.23,0.53,0.14,0.17,0.31,0.45,0.55,0.02,0.28,0.3,0.23,0.05,0.053,0.947,0.833,0.167,1610612739,Cavaliers,43,37,80,0.8,0.4956896551724138,0.21839080459770116,0.5488505747126436,0.2614942528735632,0.1896551724137931,1.714080459770115
83,1629002,Chimezie Metu,1610612758,SAC,25.0,58,21.2,5.64,3.09,2.55,1.72,0.02,0.57,1.26,0.19,0.17,0.36,0.524,0.476,0.03,0.69,0.72,0.59,0.4,0.048,0.952,0.895,0.605,1610612758,Kings,29,51,80,0.725,0.5129310344827587,0.7586206896551724,0.8448275862068966,0.6752873563218391,0.21551724137931033,3.007183908045977
84,1628449,Chris Boucher,1610612761,TOR,29.0,77,21.0,6.16,4.29,1.87,1.22,0.16,0.94,2.21,0.23,0.16,0.39,0.6,0.4,0.22,0.31,0.53,0.49,0.36,0.415,0.585,0.974,0.718,1610612761,Raptors,46,33,79,0.9746835443037974,0.9310344827586207,0.8074712643678161,0.5804597701149425,0.31896551724137934,0.1781609195402299,2.8160919540229883
86,1630537,Chris Duarte,1610612754,IND,24.0,55,28.0,5.4,2.64,2.76,1.64,0.02,0.22,0.47,0.25,0.44,0.69,0.368,0.632,0.0,0.13,0.13,0.13,0.09,0.0,1.0,1.0,0.714,1610612754,Pacers,25,55,80,0.6875,0.4511494252873563,0.5086206896551724,0.5977011494252874,0.04885057471264368,0.853448275862069,2.459770114942529
87,101108,Chris Paul,1610612756,PHX,36.0,64,32.8,2.59,0.86,1.73,2.7,0.03,0.39,0.98,0.36,0.58,0.94,0.383,0.617,0.0,0.44,0.44,0.41,0.11,0.0,1.0,0.963,0.259,1610612756,Suns,63,16,79,0.810126582278481,0.5,0.011494252873563218,0.8563218390804598,0.29022988505747127,0.9166666666666666,2.574712643678161
89,1626174,Christian Wood,1610612745,HOU,26.0,68,30.8,10.54,6.54,4.0,1.24,0.0,1.88,4.54,0.22,0.29,0.51,0.429,0.571,0.25,1.18,1.43,1.21,0.72,0.175,0.825,0.976,0.583,1610612745,Rockets,20,60,80,0.85,0.15229885057471265,0.8936781609195402,0.1839080459770115,0.7298850574712644,0.35488505747126436,2.314655172413793
90,1629643,Chuma Okeke,1610612753,ORL,23.0,68,24.8,5.59,3.1,2.49,2.1,0.0,0.57,1.31,0.28,0.4,0.68,0.413,0.587,0.03,1.15,1.18,1.01,0.47,0.025,0.975,0.932,0.432,1610612753,Magic,21,59,80,0.85,0.15229885057471265,0.6494252873563219,0.8793103448275862,0.7931034482758621,0.8706896551724138,3.3448275862068964
91,203991,Clint Capela,1610612737,ATL,27.0,71,27.7,9.85,7.89,1.96,1.34,0.2,3.96,8.92,0.41,0.23,0.63,0.644,0.356,0.7,2.34,3.04,2.73,1.93,0.231,0.769,0.97,0.685,1610612737,Hawks,41,38,79,0.8987341772151899,0.9252873563218391,0.9080459770114943,0.3620689655172414,0.9770114942528736,0.23563218390804597,3.4080459770114944
92,1629632,Coby White,1610612741,CHI,22.0,59,27.3,5.83,3.36,2.47,0.88,0.03,0.41,0.9,0.29,0.29,0.58,0.5,0.5,0.0,0.25,0.25,0.25,0.14,0.0,1.0,1.0,0.533,1610612741,Bulls,45,34,79,0.7468354430379747,0.5545977011494253,0.603448275862069,0.09770114942528736,0.14367816091954022,0.46551724137931033,1.864942528735632
93,1628998,Cody Martin,1610612766,CHA,26.0,68,26.3,4.09,1.87,2.22,2.32,0.26,0.43,1.04,0.41,0.49,0.9,0.459,0.541,0.18,0.69,0.87,0.75,0.32,0.203,0.797,0.944,0.407,1610612766,Hornets,40,39,79,0.8607594936708861,0.9655172413793104,0.28160919540229884,0.896551724137931,0.5919540229885057,0.9425287356321839,3.67816091954023
95,1630175,Cole Anthony,1610612753,ORL,21.0,65,31.7,4.68,2.29,2.38,1.28,0.11,0.17,0.42,0.37,0.35,0.72,0.511,0.489,0.0,0.14,0.14,0.14,0.09,0.0,1.0,1.0,0.667,1610612753,Magic,21,59,80,0.8125,0.8189655172413793,0.2442528735632184,0.1896551724137931,0.040229885057471264,0.5028735632183908,1.7959770114942528
97,1630557,Corey Kispert,1610612764,WAS,23.0,74,23.2,4.57,3.09,1.47,0.61,0.0,0.3,0.66,0.27,0.26,0.53,0.513,0.487,0.05,0.3,0.35,0.31,0.12,0.154,0.846,0.958,0.375,1610612764,Wizards,35,44,79,0.9367088607594937,0.15229885057471265,0.5287356321839081,0.031609195402298854,0.2672413793103448,0.514367816091954,1.4942528735632186
98,202709,Cory Joseph,1610612765,DET,30.0,65,24.6,4.34,2.45,1.89,1.28,0.06,0.31,0.74,0.26,0.29,0.55,0.472,0.528,0.0,0.71,0.71,0.62,0.14,0.0,1.0,0.909,0.205,1610612765,Pistons,23,56,79,0.8227848101265823,0.7413793103448276,0.4109195402298851,0.4511494252873563,0.632183908045977,0.5689655172413793,2.8045977011494254
100,1626156,D'Angelo Russell,1610612750,MIN,26.0,65,31.9,4.55,1.97,2.58,1.89,0.08,0.35,0.92,0.26,0.25,0.51,0.515,0.485,0.02,0.49,0.51,0.42,0.14,0.03,0.97,0.931,0.31,1610612750,Timberwolves,45,35,80,0.8125,0.7471264367816092,0.21264367816091953,0.6063218390804598,0.34051724137931033,0.19827586206896552,2.1048850574712645
101,201571,D.J. Augustin,1610612747,LAL,34.0,52,15.8,1.19,0.37,0.83,0.48,0.02,0.1,0.25,0.15,0.13,0.29,0.533,0.467,0.0,0.12,0.12,0.1,0.04,0.0,1.0,0.833,0.333,1610612747,Lakers,31,48,79,0.6582278481012658,0.6091954022988506,0.008620689655172414,0.07471264367816093,0.09482758620689655,0.22988505747126436,1.0172413793103448
106,1630625,Dalano Banton,1610612761,TOR,22.0,64,10.9,2.44,1.28,1.16,0.88,0.0,0.17,0.44,0.13,0.23,0.36,0.348,0.652,0.02,0.17,0.19,0.16,0.03,0.083,0.917,0.833,0.167,1610612761,Raptors,46,33,79,0.810126582278481,0.15229885057471265,0.6436781609195402,0.8419540229885057,0.3505747126436782,0.9913793103448276,2.9798850574712645
107,1627745,Damian Jones,1610612758,SAC,26.0,54,17.7,7.65,5.54,2.11,0.89,0.02,2.52,5.81,0.24,0.04,0.28,0.867,0.133,0.15,0.61,0.76,0.65,0.43,0.195,0.805,1.0,0.657,1610612758,Kings,29,51,80,0.675,0.5747126436781609,0.9741379310344828,0.41379310344827586,0.6839080459770115,0.008620689655172414,2.655172413793103
109,1627814,Damion Lee,1610612744,GSW,29.0,60,20.1,3.65,1.4,2.25,0.95,0.08,0.3,0.75,0.13,0.17,0.3,0.444,0.556,0.0,0.32,0.32,0.28,0.12,0.0,1.0,0.944,0.389,1610612744,Warriors,50,29,79,0.759493670886076,0.8390804597701149,0.4396551724137931,0.34195402298850575,0.3620689655172414,0.25862068965517243,2.2413793103448274
111,1629655,Daniel Gafford,1610612764,WAS,23.0,69,20.0,8.99,7.38,1.61,1.13,0.01,3.43,7.58,0.29,0.2,0.49,0.588,0.412,0.62,1.3,1.93,1.65,0.87,0.323,0.677,0.958,0.504,1610612764,Wizards,35,44,79,0.8734177215189873,0.3879310344827586,0.985632183908046,0.5373563218390804,0.9051724137931034,0.40373563218390807,3.219827586206897
113,1628464,Daniel Theis,1610612738,BOS,30.0,44,20.2,7.55,5.05,2.5,1.02,0.0,1.98,4.89,0.18,0.25,0.43,0.421,0.579,0.45,1.39,1.84,1.57,0.84,0.247,0.753,0.945,0.507,1610612738,Celtics,49,30,79,0.5569620253164557,0.15229885057471265,0.9454022988505747,0.41954022988505746,0.9252873563218391,0.6235632183908046,3.0660919540229887
114,201568,Danilo Gallinari,1610612737,ATL,33.0,63,25.0,4.57,2.65,1.92,0.94,0.05,0.97,2.19,0.22,0.21,0.43,0.519,0.481,0.1,0.63,0.73,0.52,0.25,0.13,0.87,0.868,0.421,1610612737,Hawks,41,38,79,0.7974683544303798,0.7126436781609196,0.45689655172413796,0.15804597701149425,0.5775862068965517,0.2557471264367816,2.1609195402298846
115,201980,Danny Green,1610612755,PHI,34.0,59,21.5,5.25,3.12,2.14,1.92,0.03,0.34,0.8,0.12,0.29,0.41,0.292,0.708,0.08,0.34,0.42,0.32,0.15,0.2,0.8,0.826,0.391,1610612755,76ers,49,30,79,0.7468354430379747,0.6379310344827587,0.6954022988505747,0.9022988505747126,0.35919540229885055,0.7155172413793104,3.310344827586207
117,1629647,Darius Bazley,1610612760,OKC,21.0,69,27.9,8.7,4.48,4.22,1.17,0.0,1.06,2.29,0.29,0.28,0.57,0.513,0.487,0.03,0.46,0.49,0.39,0.23,0.059,0.941,0.964,0.571,1610612760,Thunder,24,55,79,0.8734177215189873,0.15229885057471265,0.8505747126436781,0.22701149425287356,0.39080459770114945,0.4109195402298851,2.031609195402299
118,1629636,Darius Garland,1610612739,CLE,22.0,66,35.8,3.86,1.74,2.12,1.89,0.05,0.27,0.61,0.67,0.41,1.08,0.62,0.38,0.0,0.23,0.23,0.17,0.06,0.0,1.0,0.917,0.333,1610612739,Cavaliers,43,37,80,0.825,0.6436781609195402,0.05172413793103448,0.46551724137931033,0.07183908045977011,0.5258620689655172,1.7586206896551726
