player,season,pts_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,pts_as_percent_of_other_stats
Kemba Walker,2012,12.1,3.5,4.4,0.9,0.3,0.5707547169811321
Kendrick Perkins,2012,5.1,6.6,1.2,0.4,1.1,0.3541666666666667
Kevin Durant,2012,28,8,3.5,1.3,1.2,0.6666666666666666
Kevin Garnett,2012,15.8,8.2,2.9,0.9,1,0.5486111111111112
Kevin Love,2012,26,13.3,2,0.9,0.5,0.6088992974238876
Kevin Séraphin,2012,7.9,4.9,0.6,0.3,1.3,0.5266666666666666
Kirk Hinrich,2012,6.6,2.1,2.8,0.8,0.2,0.528
Klay Thompson,2012,12.5,2.4,2,0.7,0.3,0.6983240223463688
Kobe Bryant,2012,27.9,5.4,4.6,1.2,0.3,0.7081218274111675
Kosta Koufos,2012,5.5,5.4,0.3,0.5,0.9,0.43650793650793646
Kris Humphries,2012,13.8,11,1.5,0.8,1.2,0.4876325088339223
Kurt Thomas,2012,3,3.5,0.9,0.5,0.6,0.35294117647058826
Kyle Korver,2012,8.1,2.4,1.7,0.6,0.2,0.6230769230769231
Kyle Lowry,2012,14.3,4.5,6.6,1.6,0.3,0.5238095238095238
Kyrie Irving,2012,18.5,3.7,5.4,1.1,0.4,0.6357388316151202
Lamar Odom,2012,6.6,4.2,1.7,0.4,0.4,0.49624060150375937
LaMarcus Aldridge,2012,21.7,8,2.4,0.9,0.8,0.6420118343195267
Landry Fields,2012,8.8,4.2,2.6,1.2,0.3,0.5146198830409356
Larry Sanders,2012,3.6,3.1,0.6,0.6,1.5,0.3829787234042554
LeBron James,2012,27.1,7.9,6.2,1.9,0.8,0.6173120728929385
Linas Kleiza,2012,9.7,4.1,0.9,0.5,0.1,0.6339869281045751
Lou Amundson,2012,3.6,3.7,0.2,0.5,0.7,0.4137931034482759
Lou Williams,2012,14.9,2.4,3.5,0.8,0.3,0.6803652968036529
Luis Scola,2012,15.5,6.5,2.1,0.5,0.4,0.62
Luke Ridnour,2012,12.1,2.7,4.8,1.1,0.3,0.576190476190476
Luol Deng,2012,15.3,6.5,2.9,1,0.7,0.5795454545454546
Marc Gasol,2012,14.6,8.9,3.1,1,1.9,0.4949152542372881
Marcin Gortat,2012,15.4,10,0.9,0.7,1.5,0.5403508771929826
Marco Belinelli,2012,11.8,2.6,1.5,0.7,0.1,0.7065868263473053
Marcus Thornton,2012,18.7,3.7,1.9,1.4,0.2,0.7220077220077221
Mario Chalmers,2012,9.8,2.7,3.5,1.5,0.2,0.5536723163841809
Markieff Morris,2012,7.4,4.4,1,0.7,0.7,0.5211267605633804
Marreese Speights,2012,8.8,6.2,0.8,0.4,0.5,0.5269461077844312
MarShon Brooks,2012,12.6,3.6,2.3,0.9,0.3,0.6395939086294417
Martell Webster,2012,6.9,3.6,0.9,0.7,0.4,0.552
Marvin Williams,2012,10.2,5.2,1.2,0.8,0.3,0.576271186440678
Matt Barnes,2012,7.8,5.5,2,0.6,0.8,0.46706586826347307
Matt Bonner,2012,6.6,3.3,0.9,0.2,0.3,0.584070796460177
Matt Carroll,2012,2.7,1.1,0.7,0.3,0.1,0.5510204081632654
Metta World Peace,2012,7.7,3.4,2.2,1.1,0.4,0.5202702702702703
Michael Beasley,2012,11.5,4.4,1,0.4,0.4,0.6497175141242939
Michael Redd,2012,8.2,1.5,0.6,0.3,0,0.7735849056603773
Mike Conley,2012,12.7,2.5,6.5,2.2,0.2,0.5269709543568465
Mike Dunleavy,2012,12.3,3.7,2.1,0.5,0.1,0.6577540106951871
Mo Williams,2012,13.2,1.9,3.1,1,0.1,0.6839378238341969
Nate Robinson,2012,11.2,2,4.5,1.2,0,0.5925925925925926
Nazr Mohammed,2012,2.7,2.7,0.2,0.3,0.6,0.4153846153846154
Nick Collison,2012,4.5,4.3,1.3,0.5,0.4,0.409090909090909
Nicolas Batum,2012,13.9,4.6,1.4,1,1,0.634703196347032
Nikola Peković,2012,13.9,7.4,0.7,0.6,0.7,0.5965665236051502
Nikola Vučević,2012,5.5,4.8,0.6,0.4,0.7,0.4583333333333333
Norris Cole,2012,6.8,1.4,2,0.7,0,0.6238532110091743
O.J. Mayo,2012,12.6,3.2,2.6,1.1,0.3,0.6363636363636362
Ömer Aşık,2012,3.1,5.3,0.5,0.5,1,0.2980769230769231
Omri Casspi,2012,7.1,3.5,1,0.6,0.3,0.568
Patrick Patterson,2012,7.7,4.5,0.8,0.4,0.6,0.55
Pau Gasol,2012,17.4,10.4,3.6,0.6,1.4,0.5209580838323353
Paul George,2012,12.1,5.6,2.4,1.6,0.6,0.5426008968609866
Paul Millsap,2012,16.6,8.8,2.3,1.8,0.8,0.5478547854785478
Paul Pierce,2012,19.4,5.2,4.5,1.1,0.4,0.6339869281045751
Quentin Richardson,2012,4.5,2.6,0.8,0.6,0.1,0.5232558139534884
Quincy Pondexter,2012,4.2,2,0.4,0.4,0.1,0.5915492957746479
Rajon Rondo,2012,11.9,4.8,11.7,1.8,0.1,0.3927392739273927
Randy Foye,2012,11,2.1,2.2,0.7,0.4,0.6707317073170732
Raymond Felton,2012,11.4,2.5,6.5,1.3,0.2,0.5205479452054795
Reggie Evans,2012,1.9,4.8,0.3,0.6,0.1,0.24675324675324678
Robin Lopez,2012,5.4,3.3,0.3,0.3,0.9,0.5294117647058824
Rodney Stuckey,2012,14.8,2.6,3.8,0.8,0.2,0.6666666666666666
Rodrigue Beaubois,2012,8.9,2.8,2.9,1.1,0.5,0.5493827160493827
Roger Mason,2012,5.5,1.3,0.9,0.3,0.1,0.6790123456790124
Ronnie Brewer,2012,6.9,3.5,2.1,1.1,0.3,0.49640287769784175
Roy Hibbert,2012,12.8,8.8,1.7,0.5,2,0.49612403100775193
Rudy Gay,2012,19,6.4,2.3,1.5,0.8,0.6333333333333333
Russell Westbrook,2012,23.6,4.6,5.5,1.7,0.3,0.6610644257703081
Ryan Anderson,2012,16.1,7.7,0.9,0.8,0.4,0.6216216216216217
Samardo Samuels,2012,5.4,3.3,0.4,0.4,0.4,0.5454545454545455
Samuel Dalembert,2012,7.5,7,0.5,0.6,1.7,0.43352601156069365
Sebastian Telfair,2012,6.1,1.5,2.3,0.7,0.2,0.5648148148148149
Serge Ibaka,2012,9.1,7.5,0.4,0.5,3.7,0.42924528301886794
Shane Battier,2012,4.8,2.4,1.3,1,0.5,0.48
Shannon Brown,2012,11,2.7,1.2,0.7,0.3,0.6918238993710693
Shaun Livingston,2012,5.5,2.1,2.1,0.5,0.3,0.5238095238095238
Shawn Marion,2012,10.6,7.4,2.1,1.1,0.6,0.48623853211009166
Shelden Williams,2012,4.6,6,0.6,0.8,0.7,0.3622047244094488
Shelvin Mack,2012,3.6,1.4,2,0.4,0,0.48648648648648646
Steve Blake,2012,5.2,1.6,3.3,0.7,0,0.48148148148148145
Steve Nash,2012,12.5,3,10.7,0.6,0.1,0.4646840148698884
Steve Novak,2012,8.8,1.9,0.2,0.3,0.2,0.7719298245614036
Sundiata Gaines,2012,5.1,1.9,2.2,1,0,0.5
Taj Gibson,2012,7.7,5.3,0.7,0.4,1.3,0.5
Tayshaun Prince,2012,12.7,4.5,2.4,0.4,0.5,0.6195121951219513
Thaddeus Young,2012,12.8,5.2,1.2,1,0.7,0.6124401913875599
Tiago Splitter,2012,9.3,5.2,1.1,0.4,0.8,0.5535714285714286
Tim Duncan,2012,15.4,9,2.3,0.7,1.5,0.5328719723183392
Tony Allen,2012,9.8,4,1.4,1.8,0.6,0.5568181818181818
Tony Parker,2012,18.3,2.9,7.7,1,0.1,0.61
Tracy McGrady,2012,5.3,3,2.1,0.3,0.3,0.4818181818181817
Trevor Booker,2012,8.4,6.5,0.8,1,0.9,0.47727272727272724
Tristan Thompson,2012,8.2,6.5,0.5,0.5,1,0.49101796407185627
Troy Murphy,2012,3.2,3.2,0.9,0.3,0.3,0.4050632911392405
Ty Lawson,2012,16.4,3.7,6.6,1.3,0.1,0.5836298932384342
Tyler Hansbrough,2012,9.3,4.4,0.5,0.8,0.1,0.6158940397350994
Tyreke Evans,2012,16.5,4.6,4.5,1.3,0.5,0.6021897810218978
Tyrus Thomas,2012,5.6,3.7,0.6,0.7,1.1,0.47863247863247865
Tyson Chandler,2012,11.3,9.9,0.9,0.9,1.4,0.4631147540983607
Udonis Haslem,2012,6,7.3,0.7,0.5,0.4,0.40268456375838924
Vince Carter,2012,10.1,3.4,2.3,0.9,0.4,0.5906432748538012
Vladimir Radmanović,2012,4.5,2.9,1.1,0.4,0.3,0.48913043478260865
Wayne Ellington,2012,6.1,1.9,0.6,0.5,0.2,0.6559139784946237
Wesley Johnson,2012,6,2.7,0.9,0.5,0.7,0.5555555555555556
Wesley Matthews,2012,13.7,3.4,1.7,1.5,0.2,0.6682926829268293
Willie Green,2012,7.6,1.5,0.8,0.4,0.1,0.7307692307692307
Zaza Pachulia,2012,7.8,7.9,1.4,0.9,0.5,0.4216216216216217
Al Horford,2013,17.4,10.2,3.2,1.1,1.1,0.5272727272727272
Al Jefferson,2013,17.8,9.2,2.1,1,1.1,0.5705128205128205
Al-Farouq Aminu,2013,7.3,7.7,1.4,1.2,0.7,0.39890710382513667
Alan Anderson,2013,10.7,2.3,1.6,0.7,0.1,0.6948051948051949
Alec Burks,2013,7,2.3,1.4,0.5,0.2,0.6140350877192983
Alexey Shved,2013,8.6,2.3,3.7,0.7,0.4,0.5477707006369428
Alonzo Gee,2013,10.3,3.9,1.6,1.3,0.4,0.5885714285714286
Amir Johnson,2013,10,7.5,1.5,1,1.4,0.4672897196261683
Andray Blatche,2013,10.3,5.1,1,1,0.7,0.5690607734806631
Andre Drummond,2013,7.9,7.6,0.5,1,1.6,0.42473118279569894
Andre Iguodala,2013,13,5.3,5.4,1.7,0.7,0.49808429118773945
Andre Miller,2013,9.6,2.9,5.9,0.9,0.1,0.4948453608247423
Andrei Kirilenko,2013,12.4,5.7,2.8,1.5,1,0.5299145299145299
Andrew Nicholson,2013,7.8,3.4,0.6,0.3,0.4,0.624
Antawn Jamison,2013,9.4,4.8,0.7,0.4,0.3,0.6025641025641026
Anthony Davis,2013,13.5,8.2,1,1.2,1.8,0.5252918287937743
Anthony Tolliver,2013,4.1,2.5,0.5,0.2,0.2,0.5466666666666666
Arron Afflalo,2013,16.5,3.7,3.2,0.6,0.2,0.6818181818181819
Austin Rivers,2013,6.2,1.8,2.1,0.4,0.1,0.5849056603773585
Ben Gordon,2013,11.2,1.7,1.9,0.5,0.2,0.7225806451612904
Bismack Biyombo,2013,4.8,7.3,0.4,0.4,1.8,0.32653061224489793
Blake Griffin,2013,18,8.3,3.7,1.2,0.6,0.5660377358490566
Boris Diaw,2013,5.8,3.4,2.4,0.7,0.4,0.4566929133858268
Brandan Wright,2013,8.5,4.1,0.6,0.4,1.2,0.5743243243243243
Brandon Bass,2013,8.7,5.2,1,0.5,0.8,0.537037037037037
Brandon Jennings,2013,17.5,3.1,6.5,1.6,0.1,0.6076388888888888
Brandon Knight,2013,13.3,3.3,4,0.8,0.1,0.6186046511627906
Brendan Haywood,2013,3.5,4.8,0.5,0.3,0.8,0.3535353535353535
Brian Roberts,2013,7.1,1.2,2.8,0.5,0,0.6120689655172414
Brook Lopez,2013,19.4,6.9,0.9,0.4,2.1,0.6531986531986532
C.J. Miles,2013,11.2,2.7,1,0.8,0.3,0.7
C.J. Watson,2013,6.8,1.8,2,0.8,0.2,0.5862068965517241
Carl Landry,2013,10.8,6,0.8,0.4,0.4,0.5869565217391305
Carlos Boozer,2013,16.2,9.8,2.3,0.8,0.4,0.5491525423728814
Carlos Delfino,2013,10.6,3.3,2,1,0.1,0.6235294117647059
Carmelo Anthony,2013,28.7,6.9,2.6,0.8,0.5,0.7265822784810126
Caron Butler,2013,10.4,2.9,1,0.7,0.1,0.6887417218543047
Chandler Parsons,2013,15.5,5.3,3.5,1,0.4,0.603112840466926
Charlie Villanueva,2013,6.8,3.5,0.8,0.4,0.6,0.5619834710743801
Chris Bosh,2013,16.6,6.8,1.7,0.9,1.4,0.6058394160583942
Chris Kaman,2013,10.5,5.6,0.8,0.4,0.8,0.580110497237569
Chris Paul,2013,16.9,3.7,9.7,2.4,0.1,0.5152439024390244
Chris Wilcox,2013,4.2,3,0.4,0.5,0.5,0.48837209302325574
Chuck Hayes,2013,2.7,4,1.5,0.4,0.2,0.3068181818181819
Corey Brewer,2013,12.1,2.9,1.5,1.4,0.3,0.6648351648351648
Courtney Lee,2013,7.8,2.4,1.8,1.1,0.3,0.582089552238806
D.J. Augustin,2013,4.7,1.2,2.2,0.4,0,0.5529411764705882
Damian Lillard,2013,19,3.1,6.5,0.9,0.2,0.6397306397306397
Damien Wilkins,2013,6.4,1.7,1.5,0.6,0.3,0.6095238095238096
Danilo Gallinari,2013,16.2,5.2,2.5,0.9,0.5,0.6403162055335969
Danny Green,2013,10.5,3.1,1.8,1.2,0.7,0.6069364161849711
Dante Cunningham,2013,8.7,5.1,0.8,1.1,0.5,0.537037037037037
Darrell Arthur,2013,6.1,2.9,0.6,0.4,0.6,0.5754716981132075
Darren Collison,2013,12,2.7,5.1,1.2,0.1,0.5687203791469195
David Lee,2013,18.5,11.2,3.5,0.8,0.3,0.5393586005830904
David West,2013,17.1,7.7,2.9,1,0.9,0.5777027027027027
DeAndre Jordan,2013,8.8,7.2,0.3,0.6,1.4,0.48087431693989074
DeJuan Blair,2013,5.4,3.8,0.7,0.6,0.2,0.5046728971962618
DeMar DeRozan,2013,18.1,3.9,2.5,0.9,0.3,0.7042801556420234
DeMarcus Cousins,2013,17.1,9.9,2.7,1.4,0.7,0.5377358490566039
DeMarre Carroll,2013,6,2.8,0.9,0.9,0.4,0.5454545454545454
DeQuan Jones,2013,3.7,1.7,0.3,0.3,0.3,0.5873015873015873
Deron Williams,2013,18.9,3,7.7,1,0.4,0.6096774193548388
Derrick Favors,2013,9.4,7.1,1,0.9,1.7,0.46766169154228865
Derrick Williams,2013,12,5.5,0.6,0.6,0.5,0.6249999999999999
Devin Harris,2013,9.9,2,3.4,1.1,0.2,0.5963855421686747
Dion Waiters,2013,14.7,2.4,3,1,0.3,0.6869158878504673
Dorell Wright,2013,9.2,3.8,1.9,0.8,0.4,0.5714285714285713
Draymond Green,2013,2.9,3.3,0.7,0.5,0.3,0.37662337662337664
Dwight Howard,2013,17.1,12.4,1.4,1.1,2.4,0.497093023255814
Dwyane Wade,2013,21.2,5,5.1,1.9,0.8,0.623529411764706
E'Twaun Moore,2013,7.8,2.2,2.7,0.7,0.3,0.5693430656934306
Earl Clark,2013,7.3,5.5,1.1,0.6,0.7,0.48026315789473684
Ekpe Udoh,2013,4.3,3.3,0.6,0.5,1.1,0.4387755102040817
Elton Brand,2013,7.2,6,1,0.7,1.3,0.4444444444444445
Emeka Okafor,2013,9.7,8.8,1.2,0.6,1,0.4553990610328638
Enes Kanter,2013,7.2,4.3,0.4,0.4,0.5,0.5625
Eric Bledsoe,2013,8.5,3,3.1,1.4,0.7,0.5089820359281437
Ersan İlyasova,2013,13.2,7.1,1.6,0.9,0.5,0.5665236051502146
Evan Turner,2013,13.3,6.3,4.3,0.9,0.2,0.532
Festus Ezeli,2013,2.4,4,0.3,0.3,0.9,0.30379746835443033
Gary Neal,2013,9.5,2.1,1.9,0.4,0,0.6834532374100719
George Hill,2013,14.2,3.7,4.7,1.1,0.3,0.5916666666666667
Gerald Green,2013,7,2.4,0.8,0.3,0.4,0.6422018348623852
Gerald Henderson,2013,15.5,3.7,2.6,1,0.5,0.6652360515021459
Gerald Wallace,2013,7.7,4.6,2.6,1.4,0.7,0.45294117647058824
Goran Dragić,2013,14.7,3.1,7.4,1.6,0.3,0.5424354243542434
Gordon Hayward,2013,14.1,3.1,3,0.8,0.5,0.6558139534883721
Greg Monroe,2013,16,9.6,3.5,1.3,0.7,0.5144694533762058
Greg Smith,2013,6,4.6,0.4,0.3,0.6,0.5042016806722689
Greg Stiemsma,2013,4,3.4,0.4,0.6,1.2,0.4166666666666667
Greivis Vásquez,2013,13.9,4.3,9,0.8,0.1,0.494661921708185
Harrison Barnes,2013,9.2,4.1,1.2,0.6,0.2,0.6013071895424837
Hasheem Thabeet,2013,2.4,3,0.2,0.5,0.9,0.3428571428571428
Ian Mahinmi,2013,5,3.9,0.3,0.5,0.8,0.4761904761904761
Isaiah Thomas,2013,13.9,2,4,0.8,0,0.6714975845410629
Ivan Johnson,2013,6.6,3.9,0.7,0.8,0.2,0.5409836065573771
J.J. Barea,2013,11.3,2.8,4,0.4,0,0.6108108108108109
J.J. Hickson,2013,12.7,10.4,1.1,0.6,0.6,0.49999999999999983
J.R. Smith,2013,18.1,5.3,2.7,1.3,0.3,0.6534296028880866
Jae Crowder,2013,5,2.4,1.2,0.8,0.2,0.5208333333333334
Jamaal Tinsley,2013,3.5,1.7,4.4,1,0.2,0.32407407407407407
Jamal Crawford,2013,16.5,1.7,2.5,1,0.2,0.7534246575342466
James Harden,2013,25.9,4.9,5.8,1.8,0.5,0.6658097686375323
Jared Dudley,2013,10.9,3.1,2.6,0.9,0.1,0.6193181818181818
Jarrett Jack,2013,12.9,3.1,5.6,0.8,0.1,0.5733333333333333
Jason Kidd,2013,6,4.3,3.3,1.6,0.3,0.3870967741935483
Jason Maxiell,2013,6.9,5.7,0.8,0.4,1.3,0.4569536423841059
Jason Terry,2013,10.1,2,2.5,0.8,0.1,0.6516129032258065
Jason Thompson,2013,10.9,6.7,1,0.6,0.7,0.5477386934673366
JaVale McGee,2013,9.1,4.8,0.3,0.4,2,0.5481927710843373
Jeff Green,2013,12.8,3.9,1.6,0.7,0.8,0.6464646464646465
Jeff Taylor,2013,6.1,1.9,0.8,0.6,0.2,0.6354166666666666
Jeff Teague,2013,14.6,2.3,7.2,1.5,0.4,0.5615384615384617
Jeremy Lin,2013,13.4,3,6.1,1.6,0.4,0.5469387755102041
Jerryd Bayless,2013,8.7,2.2,3.3,0.7,0.2,0.576158940397351
Jimmer Fredette,2013,7.2,1,1.3,0.4,0,0.7272727272727273
Jimmy Butler,2013,8.6,4,1.4,1,0.4,0.5584415584415584
Joakim Noah,2013,11.9,11.1,4,1.2,2.1,0.3927392739273927
Jodie Meeks,2013,7.9,2.2,0.9,0.7,0.1,0.6694915254237288
Joe Johnson,2013,16.3,3,3.5,0.7,0.2,0.6877637130801688
Joel Anthony,2013,1.4,1.9,0.2,0.2,0.7,0.3181818181818181
John Henson,2013,6,4.7,0.5,0.3,0.7,0.49180327868852464
John Jenkins,2013,6.1,1.5,0.9,0.2,0.2,0.6853932584269664
John Lucas III,2013,5.3,1,1.7,0.4,0,0.6309523809523809
John Salmons,2013,8.8,2.7,3,0.7,0.3,0.567741935483871
Jonas Valančiūnas,2013,8.9,6,0.7,0.3,1.3,0.5174418604651163
Josh Smith,2013,17.5,8.4,4.2,1.2,1.8,0.5287009063444109
Jrue Holiday,2013,17.7,4.2,8,1.6,0.4,0.554858934169279
Kawhi Leonard,2013,11.9,6,1.6,1.7,0.6,0.5458715596330275
Keith Bogans,2013,4.2,1.6,1,0.4,0.1,0.5753424657534246
Kemba Walker,2013,17.7,3.5,5.7,2,0.4,0.6040955631399317
Kendrick Perkins,2013,4.2,6,1.4,0.6,1.1,0.31578947368421056
Kenneth Faried,2013,11.5,9.2,1,1,1,0.48523206751054854
Kent Bazemore,2013,2,0.4,0.4,0.3,0.1,0.625
Kevin Durant,2013,28.1,7.9,4.6,1.4,1.3,0.6489607390300232
Kevin Garnett,2013,14.8,7.8,2.3,1.1,0.9,0.550185873605948
Kevin Martin,2013,14,2.3,1.4,0.9,0.1,0.7486631016042781
Kevin Séraphin,2013,9.1,4.4,0.7,0.3,0.7,0.5986842105263158
Kirk Hinrich,2013,7.7,2.6,5.2,1.1,0.4,0.45294117647058824
Klay Thompson,2013,16.6,3.7,2.2,1,0.5,0.6916666666666668
Kobe Bryant,2013,27.3,5.6,6,1.4,0.3,0.6724137931034484
Kosta Koufos,2013,8,6.9,0.4,0.5,1.3,0.4678362573099415
Kris Humphries,2013,5.8,5.6,0.5,0.2,0.5,0.4603174603174604
Kyle Korver,2013,10.9,4,2,0.9,0.5,0.5956284153005466
Kyle Lowry,2013,11.6,4.7,6.4,1.4,0.4,0.473469387755102
Kyle Singler,2013,8.8,4,0.9,0.7,0.5,0.5906040268456376
Kyrie Irving,2013,22.5,3.7,5.9,1.5,0.4,0.6617647058823529
Lamar Odom,2013,4,5.9,1.7,0.8,0.7,0.3053435114503817
LaMarcus Aldridge,2013,21.1,9.1,2.6,0.8,1.2,0.6063218390804598
Lance Stephenson,2013,8.8,3.9,2.9,1,0.2,0.5238095238095238
Lance Thomas,2013,2.5,1.9,0.3,0.2,0.1,0.5
Larry Sanders,2013,9.8,9.5,1.2,0.7,2.8,0.4083333333333334
Lavoy Allen,2013,5.8,5,0.9,0.3,0.7,0.45669291338582674
LeBron James,2013,26.8,8,7.3,1.7,0.9,0.5995525727069352
Luc Mbah a Moute,2013,6.7,4.4,0.9,0.7,0.2,0.5193798449612403
Luis Scola,2013,12.8,6.6,2.2,0.8,0.4,0.5614035087719299
Luke Babbitt,2013,3.9,2.2,0.5,0.2,0.1,0.5652173913043479
Luke Ridnour,2013,11.5,2.5,3.8,1,0.2,0.6052631578947368
Luol Deng,2013,16.5,6.3,3,1.1,0.4,0.6043956043956044
Manu Ginóbili,2013,11.8,3.4,4.6,1.3,0.2,0.5539906103286385
Marc Gasol,2013,14.1,7.8,4,1,1.7,0.493006993006993
Marcin Gortat,2013,11.1,8.5,1.2,0.7,1.6,0.48051948051948046
Marco Belinelli,2013,9.6,1.9,2,0.6,0.1,0.676056338028169
Marcus Thornton,2013,12.7,2.5,1.3,0.8,0.1,0.7298850574712642
Mario Chalmers,2013,8.6,2.2,3.5,1.5,0.2,0.5375
Markieff Morris,2013,8.2,4.8,1.3,0.9,0.8,0.5125
Marquis Daniels,2013,5.5,2.5,1.1,0.9,0.2,0.5392156862745099
MarShon Brooks,2013,5.4,1.4,1,0.5,0.2,0.6352941176470589
Martell Webster,2013,11.4,3.9,1.9,0.6,0.2,0.6333333333333333
Marvin Williams,2013,7.2,3.6,1.1,0.5,0.5,0.5581395348837209
Matt Barnes,2013,10.3,4.6,1.5,1,0.8,0.565934065934066
Matt Bonner,2013,4.2,1.9,0.5,0.3,0.3,0.5833333333333334
Maurice Harkless,2013,8.2,4.4,0.7,1.2,0.8,0.5359477124183006
Metta World Peace,2013,12.4,5,1.5,1.6,0.6,0.5876777251184834
Meyers Leonard,2013,5.5,3.7,0.5,0.2,0.6,0.523809523809524
Michael Beasley,2013,10.1,3.8,1.5,0.4,0.5,0.6196319018404909
Michael Kidd-Gilchrist,2013,9,5.8,1.5,0.7,0.9,0.5027932960893855
Mike Conley,2013,14.6,2.8,6.1,2.2,0.3,0.5615384615384615
Mike Dunleavy,2013,10.5,3.9,1.9,0.5,0.5,0.6069364161849711
Mike Miller,2013,4.8,2.7,1.7,0.4,0.1,0.4948453608247423
Monta Ellis,2013,19.2,3.9,6,2.1,0.4,0.6075949367088608
Nando De Colo,2013,3.8,1.9,1.9,0.6,0.1,0.45783132530120485
Nate Robinson,2013,13.1,2.2,4.4,1,0.1,0.6298076923076922
Nazr Mohammed,2013,2.6,3.1,0.4,0.3,0.5,0.37681159420289856
Nenê,2013,12.6,6.7,2.9,0.9,0.6,0.5316455696202531
Nick Collison,2013,5.1,4.1,1.5,0.6,0.4,0.4358974358974359
Nick Young,2013,10.6,2.2,1.4,0.6,0.2,0.7066666666666667
Nicolas Batum,2013,14.3,5.6,4.9,1.2,1.1,0.5276752767527676
Nikola Peković,2013,16.3,8.8,0.9,0.7,0.8,0.5927272727272728
Nikola Vučević,2013,13.1,11.9,1.9,0.8,1,0.4564459930313589
Norris Cole,2013,5.6,1.6,2.1,0.7,0.1,0.5544554455445545
O.J. Mayo,2013,15.3,3.5,4.4,1.1,0.3,0.621951219512195
Ömer Aşık,2013,10.1,11.7,0.9,0.6,1.1,0.4139344262295082
P.J. Tucker,2013,6.4,4.4,1.4,0.8,0.2,0.48484848484848486
Pablo Prigioni,2013,3.5,1.8,3,0.9,0,0.3804347826086956
Patty Mills,2013,5.1,0.9,1.1,0.4,0.1,0.6710526315789473
Paul George,2013,17.4,7.6,4.1,1.8,0.6,0.5523809523809523
Paul Millsap,2013,14.6,7.1,2.6,1.3,1,0.5488721804511277
Paul Pierce,2013,18.6,6.3,4.8,1.1,0.4,0.5961538461538461
Quincy Pondexter,2013,6.4,2.2,1,0.6,0.1,0.6213592233009708
Ramon Sessions,2013,14.4,2.8,3.8,0.8,0.1,0.6575342465753424
Randy Foye,2013,10.8,1.5,2,0.8,0.3,0.7012987012987012
Ray Allen,2013,10.9,2.7,1.7,0.8,0.2,0.6687116564417178
Raymond Felton,2013,13.9,2.9,5.5,1.4,0.2,0.5815899581589958
Reggie Evans,2013,4.5,11.1,0.5,0.9,0.2,0.2616279069767442
Reggie Jackson,2013,5.3,2.4,1.7,0.4,0.2,0.53
Robin Lopez,2013,11.3,5.6,0.8,0.4,1.6,0.5736040609137056
Rodney Stuckey,2013,11.5,2.8,3.6,0.7,0.2,0.6117021276595744
Roger Mason,2013,5.3,1.9,1.1,0.4,0.2,0.5955056179775282
Ronny Turiaf,2013,1.9,2.3,0.5,0.3,0.5,0.3454545454545455
Roy Hibbert,2013,11.9,8.3,1.4,0.5,2.6,0.48178137651821856
Russell Westbrook,2013,23.2,5.2,7.4,1.8,0.3,0.612137203166227
Ryan Anderson,2013,16.2,6.4,1.2,0.5,0.4,0.6558704453441295
Ryan Hollins,2013,3.4,2.3,0.2,0.1,0.6,0.5151515151515152
Serge Ibaka,2013,13.2,7.7,0.5,0.4,3,0.5322580645161291
Shane Battier,2013,6.6,2.3,1,0.6,0.8,0.584070796460177
Shannon Brown,2013,10.5,2.5,1.8,1,0.3,0.6521739130434782
Shawn Marion,2013,12.1,7.8,2.4,1.1,0.7,0.5020746887966805
Spencer Hawes,2013,11,7.2,2.2,0.3,1.4,0.49773755656108604
Stephen Curry,2013,22.9,4,6.9,1.6,0.2,0.6432584269662921
Steve Novak,2013,6.6,1.9,0.4,0.3,0.1,0.7096774193548386
Taj Gibson,2013,8,5.3,0.9,0.4,1.4,0.5
Terrence Ross,2013,6.4,2,0.7,0.6,0.2,0.6464646464646466
Thabo Sefolosha,2013,7.6,3.9,1.5,1.3,0.5,0.5135135135135135
Thaddeus Young,2013,14.8,7.5,1.6,1.8,0.7,0.5606060606060606
Tiago Splitter,2013,10.3,6.4,1.6,0.8,0.8,0.5175879396984924
Tim Duncan,2013,17.8,9.9,2.7,0.7,2.7,0.5266272189349112
Tony Allen,2013,8.9,4.6,1.2,1.5,0.6,0.5297619047619048
Tony Parker,2013,20.3,3,7.6,0.8,0.1,0.6383647798742138
Tristan Thompson,2013,11.7,9.4,1.3,0.7,0.9,0.4875
Ty Lawson,2013,16.7,2.7,6.9,1.5,0.1,0.5985663082437276
Tyler Hansbrough,2013,7,4.6,0.4,0.4,0.2,0.5555555555555556
Tyler Zeller,2013,7.9,5.7,1.2,0.5,0.9,0.4876543209876544
Tyreke Evans,2013,15.2,4.4,3.5,1.4,0.4,0.6104417670682731
Tyson Chandler,2013,10.4,10.7,0.9,0.6,1.1,0.43881856540084385
Udonis Haslem,2013,3.9,5.4,0.5,0.4,0.2,0.375
Vince Carter,2013,13.4,4.1,2.4,0.9,0.5,0.6291079812206574
Wesley Matthews,2013,14.8,2.8,2.5,1.3,0.3,0.6820276497695852
Will Barton,2013,4,2,0.8,0.5,0.1,0.5405405405405406
Will Bynum,2013,9.8,1.5,3.6,0.7,0.1,0.624203821656051
Willie Green,2013,6.3,1.3,0.8,0.4,0.2,0.7
Zach Randolph,2013,15.4,11.2,1.4,0.8,0.4,0.5273972602739726
